chr	pos	strand
3	29819314	+
3	29971588	+
3	30256007	+
3	30419300	+
3	30419371	+
3	30452887	+
3	30531953	+
3	30670094	+
3	31045506	+
3	31062262	+
3	31210591	+
3	31400664	+
3	31686283	+
3	3174325	+
3	3174732	+
3	3175322	+
3	3177167	+
3	31881390	+
3	31940545	+
3	32229407	+
3	32339398	+
3	32420595	+
3	32438795	+
3	32449026	+
3	32519205	+
3	32716403	+
3	32723766	+
3	32807502	+
3	32987114	+
3	33300940	+
3	33554043	+
3	33722586	+
3	33800093	+
3	33921833	+
3	3408046	+
3	3408404	+
3	34196558	+
3	34215460	+
3	3426091	+
3	34694306	+
3	34762550	+
3	34776460	+
3	35020745	+
3	35139491	+
3	35346629	+
3	35496973	+
3	35667362	+
3	35803162	+
3	36120609	+
3	36146939	+
3	36270576	+
3	36599878	+
3	36719189	+
3	36749519	+
3	36830677	+
3	36839152	+
3	36948461	+
3	3713058	+
3	37150872	+
3	37361605	+
3	3743423	+
3	37604436	+
3	3767120	+
3	37738643	+
3	37890127	+
3	37897679	+
3	3802670	+
3	38226402	+
3	38226487	+
3	38253587	+
3	38399358	+
3	38399703	+
3	38626087	+
3	38743898	+
3	39216265	+
3	39266490	+
3	39305394	+
3	39617285	+
3	39675882	+
3	39846141	+
3	40082433	+
3	40082811	+
3	40102098	+
3	4010545	+
3	4010774	+
3	4010900	+
3	40190770	+
3	40241615	+
3	40603776	+
3	40679491	+
3	40779672	+
3	4078286	+
3	40791960	+
3	4080543	+
3	4080937	+
3	40859533	+
3	41095429	+
3	41288354	+
3	41478241	+
3	41489006	+
3	41525943	+
3	41598775	+
3	41821457	+
3	41944176	+
3	41969841	+
3	4205151	+
3	42276296	+
3	42376043	+
3	42388452	+
3	42865467	+
3	42898414	+
3	43262684	+
3	43262959	+
3	43735561	+
3	43752193	+
3	43972632	+
3	44031796	+
3	44300620	+
3	45542657	+
3	45612135	+
3	45692500	+
3	45755694	+
3	46426848	+
3	46550799	+
3	46661851	+
3	46824255	+
3	46824598	+
3	46841894	+
3	47042302	+
3	47078394	+
3	47194648	+
3	47406604	+
3	47560635	+
3	47596496	+
3	47782866	+
3	47828677	+
3	48072313	+
3	48116216	+
3	48244800	+
3	48247633	+
3	48327580	+
3	48372320	+
3	48386745	+
3	48386874	+
3	48745839	+
3	48746037	+
3	48904118	+
3	48920477	+
3	49198073	+
3	4922484	+
3	49441496	+
3	49441879	+
3	49534463	+
3	49578827	+
3	4964254	+
3	49959086	+
3	49986155	+
3	50056819	+
3	50063032	+
3	50270266	+
3	50318796	+
3	50507200	+
3	50879167	+
3	50911963	+
3	51097618	+
3	5121248	+
3	51354494	+
3	51376302	+
3	51469461	+
3	51527628	+
3	515947	+
3	51630109	+
3	51684964	+
3	51763939	+
3	5189072	+
3	5211049	+
3	523277	+
3	52374882	+
3	52383793	+
3	53037197	+
3	53500009	+
3	54051920	+
3	54118674	+
3	54428291	+
3	54428407	+
3	54838640	+
3	5484118	+
3	54950998	+
3	55010457	+
3	55043347	+
3	55135208	+
3	5535397	+
3	55476787	+
3	55788626	+
3	55788771	+
3	55885207	+
3	56063294	+
3	56401280	+
3	56642621	+
3	56832636	+
3	57062934	+
3	57150935	+
3	57387028	+
3	57387277	+
3	57524048	+
3	57564196	+
3	57892059	+
3	57984313	+
3	58634141	+
3	58772441	+
3	58783996	+
3	59615304	+
3	59852946	+
3	59894569	+
3	59996539	+
3	60277595	+
3	60495333	+
3	60604746	+
3	60961776	+
3	6103035	+
3	61102361	+
3	61326371	+
3	61448700	+
3	62661427	+
3	62666411	+
3	62832784	+
3	62919694	+
3	62977088	+
3	63141607	+
3	63197140	+
3	63209004	+
3	63247892	+
3	63411791	+
3	63540958	+
3	637396	+
3	63750101	+
3	6379197	+
3	63874629	+
3	6395826	+
3	64050306	+
3	64528107	+
3	64606103	+
3	64650968	+
3	64878074	+
3	65132925	+
3	6525404	+
3	65255107	+
3	6537115	+
3	656199	+
3	656447	+
3	65685575	+
3	65703798	+
3	65730393	+
3	65839608	+
3	65896312	+
3	66060115	+
3	66091017	+
3	66335921	+
3	6635238	+
3	6636932	+
3	66671088	+
3	66701532	+
3	66721398	+
3	66729526	+
3	6679964	+
3	66967560	+
3	6701385	+
3	67118729	+
3	67349669	+
3	67493702	+
3	67496726	+
3	6752716	+
3	67584329	+
3	67584363	+
3	67735123	+
3	68009567	+
3	68043032	+
3	6809288	+
3	68173048	+
3	68467617	+
3	6848334	+
3	68830345	+
3	68947022	+
3	69181542	+
3	69181958	+
3	69186972	+
3	69342587	+
3	69416543	+
3	69552708	+
3	70157575	+
3	70492623	+
3	70499460	+
3	70948276	+
3	71199926	+
3	71266189	+
3	7130378	+
3	7133395	+
3	71376460	+
3	71485754	+
3	716648	+
3	7170188	+
3	7170565	+
3	71916577	+
3	7204452	+
3	72535868	+
3	73329354	+
3	7347089	+
3	73639445	+
3	73674912	+
3	73782212	+
3	74255413	+
3	74944853	+
3	74968304	+
3	75005099	+
3	75005503	+
3	75101299	+
3	75108352	+
3	7538750	+
3	75463358	+
3	75610923	+
3	75670011	+
3	75691138	+
3	75728590	+
3	75733774	+
3	75743873	+
3	75747827	+
3	75749887	+
3	75823353	+
3	75853613	+
3	76092797	+
3	76114073	+
3	76114083	+
3	7614526	+
3	76222303	+
3	76629501	+
3	76965739	+
3	76985877	+
3	77222560	+
3	77222566	+
3	7755559	+
3	77581063	+
3	77812773	+
3	77812830	+
3	77924179	+
3	77924217	+
3	78075548	+
3	78286376	+
3	79008926	+
3	79184142	+
3	79184228	+
3	79216354	+
3	79339854	+
3	79545544	+
3	79605276	+
3	79660944	+
3	79662026	+
3	79758825	+
3	79811635	+
3	800211	+
3	80094224	+
3	80286056	+
3	80558240	+
3	80590162	+
3	80676184	+
3	80798200	+
3	80925342	+
3	80964879	+
3	81144130	+
3	81268899	+
3	81307625	+
3	81392909	+
3	81464718	+
3	81678232	+
3	81770342	+
3	81956750	+
3	81990731	+
3	81990992	+
3	82056140	+
3	82144632	+
3	82144856	+
3	82173141	+
3	82710129	+
3	82936879	+
3	82963639	+
3	82964028	+
3	83087022	+
3	83161416	+
3	83202793	+
3	83303993	+
3	83304066	+
3	83613989	+
3	8369608	+
3	837041	+
3	83756657	+
3	83853155	+
3	83926825	+
3	83955008	+
3	84433477	+
3	84484139	+
3	84541906	+
3	84593013	+
3	84593273	+
3	84616855	+
3	84832126	+
3	84925851	+
3	85576585	+
3	85576903	+
3	85663290	+
3	85663350	+
3	85734729	+
3	85868004	+
3	86255393	+
3	86264934	+
3	86303283	+
3	8630991	+
3	86977342	+
3	87059373	+
3	87075533	+
3	87520476	+
3	87650926	+
3	88263419	+
3	88353510	+
3	88353544	+
3	88395970	+
3	88467442	+
3	88478152	+
3	88571180	+
3	88799731	+
3	89022339	+
3	89036727	+
3	89247597	+
3	89306825	+
3	89394023	+
3	89509763	+
3	89510034	+
3	89562817	+
3	90218763	+
3	90234557	+
3	9026580	+
3	90372040	+
3	90389196	+
3	90389460	+
3	90396879	+
3	90419388	+
3	90428701	+
3	90448018	+
3	90450178	+
3	90456520	+
3	90478286	+
3	90485234	+
3	9133530	+
3	924777	+
3	93510268	+
3	93510669	+
3	93511512	+
3	93514672	+
3	93641108	+
3	93913232	+
3	94203237	+
3	9424095	+
3	94348788	+
3	94357746	+
3	94847253	+
3	95335944	+
3	95381607	+
3	95654406	+
3	9577251	+
3	95797752	+
3	95797859	+
3	95818558	+
3	95869078	+
3	95874513	+
3	96051482	+
3	96119552	+
3	96158868	+
3	96438287	+
3	96596491	+
3	96804183	+
3	96815061	+
3	97013735	+
3	97073991	+
3	97329539	+
3	97519130	+
3	9806330	+
3	98184418	+
3	98375064	+
3	98414797	+
3	98443617	+
3	9858209	+
3	98621489	+
3	98726768	+
3	98730404	+
3	98775484	+
3	98878541	+
3	98899155	+
3	9926210	+
3	99655384	+
3	99768412	+
3	99809095	+
4	100023381	+
4	100177219	+
4	100376801	+
4	100740863	+
4	101264123	+
4	101390636	+
4	102085249	+
4	102788277	+
4	102788489	+
4	103043669	+
4	103118574	+
4	103133348	+
4	103343805	+
4	103599605	+
4	103785526	+
4	103873179	+
4	104214711	+
4	104367891	+
4	104451435	+
4	104551022	+
4	104552142	+
4	104560418	+
4	104597401	+
4	104744609	+
4	104930177	+
4	10518631	+
4	105550001	+
4	105597127	+
4	105627147	+
4	105724332	+
4	106228042	+
4	106237908	+
4	10632251	+
4	10632673	+
4	106507395	+
4	106550755	+
4	106603993	+
4	106636856	+
4	107091835	+
4	107094996	+
4	10722288	+
4	107427142	+
4	107491792	+
4	107492230	+
4	107862156	+
4	107938877	+
4	107948920	+
4	108048105	+
4	108127887	+
4	108277816	+
4	108720325	+
4	109396848	+
4	109426293	+
4	109444730	+
4	110000958	+
4	110138224	+
4	110248317	+
4	110611292	+
4	110842417	+
4	110934965	+
4	111271156	+
4	111584092	+
4	111678923	+
4	111863091	+
4	112242413	+
4	112256220	+
4	11237022	+
4	112411115	+
4	112519994	+
4	112554662	+
4	112628960	+
4	112629168	+
4	112697930	+
4	112698431	+
4	112821934	+
4	112822330	+
4	113101185	+
4	11339202	+
4	113477290	+
4	113498208	+
4	113646842	+
4	113785954	+
4	113909981	+
4	114018257	+
4	114274100	+
4	114410554	+
4	114422453	+
4	114669450	+
4	114763401	+
4	115012956	+
4	115132749	+
4	115210514	+
4	115395431	+
4	115395438	+
4	115549928	+
4	115743889	+
4	116217347	+
4	116626555	+
4	116659841	+
4	116660169	+
4	116741275	+
4	116846663	+
4	116910545	+
4	117041338	+
4	117125014	+
4	117134909	+
4	117152065	+
4	117153199	+
4	11719065	+
4	117311720	+
4	117350578	+
4	117608822	+
4	117658638	+
4	117701096	+
4	117722488	+
4	117805414	+
4	118055510	+
4	118332396	+
4	118505386	+
4	118671299	+
4	118765303	+
4	118801531	+
4	119042178	+
4	119118507	+
4	119296350	+
4	119296693	+
4	119515702	+
4	119515900	+
4	119774726	+
4	119907603	+
4	119925335	+
4	119953356	+
4	119995108	+
4	120071659	+
4	120271709	+
4	120639899	+
4	120717523	+
4	120720091	+
4	120869905	+
4	121008084	+
4	121087106	+
4	121137439	+
4	121291556	+
4	121300362	+
4	121305445	+
4	121553563	+
4	121582251	+
4	12197191	+
4	122023508	+
4	122052543	+
4	122232210	+
4	122232251	+
4	122232769	+
4	12239283	+
4	122413809	+
4	122548917	+
4	122708774	+
4	122794031	+
4	122918574	+
4	123253784	+
4	123495755	+
4	123573663	+
4	123573866	+
4	123648016	+
4	123763059	+
4	123796591	+
4	12429465	+
4	124630700	+
4	124659831	+
4	124857373	+
4	124943592	+
4	124947223	+
4	124967834	+
4	125076203	+
4	125208813	+
4	125225711	+
4	125230261	+
4	125551838	+
4	125659017	+
4	125682469	+
4	125812737	+
4	125977756	+
4	126052293	+
4	126446086	+
4	126783913	+
4	126824141	+
4	126836404	+
4	127009	+
4	127089926	+
4	127142599	+
4	127275362	+
4	127275374	+
4	127470605	+
4	127514859	+
4	127596225	+
4	127948283	+
4	128398264	+
4	12846786	+
4	128710577	+
4	128847475	+
4	128877626	+
4	128958999	+
4	128965319	+
4	129149326	+
4	129207244	+
4	12951798	+
4	129623103	+
4	129623110	+
4	130066110	+
4	130068454	+
4	130171218	+
4	1301825	+
4	130212411	+
4	130321272	+
4	130361650	+
4	130401780	+
4	130482806	+
4	130589028	+
4	130601379	+
4	130601425	+
4	130616035	+
4	13086506	+
4	130937323	+
4	130937542	+
4	131086928	+
4	131219454	+
4	13132804	+
4	1313441	+
4	13136460	+
4	131366308	+
4	131421306	+
4	131551685	+
4	131979413	+
4	132085067	+
4	132181496	+
4	132287473	+
4	132298883	+
4	132357338	+
4	132402461	+
4	1324318	+
4	132548307	+
4	132562756	+
4	132810294	+
4	133117836	+
4	133301102	+
4	133313139	+
4	133524825	+
4	133537962	+
4	133790085	+
4	133811624	+
4	133823808	+
4	133875028	+
4	134596442	+
4	134596743	+
4	134617518	+
4	134665447	+
4	134707651	+
4	134922353	+
4	135035818	+
4	135135344	+
4	135210298	+
4	135300357	+
4	135302360	+
4	135363640	+
4	135420702	+
4	135623269	+
4	135744900	+
4	135850835	+
4	135855702	+
4	13595804	+
4	136006505	+
4	136296059	+
4	136693111	+
4	136727580	+
4	136992692	+
4	137214374	+
4	137214718	+
4	137272861	+
4	137619257	+
4	137767100	+
4	137806520	+
4	137943837	+
4	137944131	+
4	13806581	+
4	138177338	+
4	138177642	+
4	138298997	+
4	138413538	+
4	138608343	+
4	139010920	+
4	139225208	+
4	139346533	+
4	139473202	+
4	139774651	+
4	139945533	+
4	140137013	+
4	140647769	+
4	140846025	+
4	140938928	+
4	14120620	+
4	141206827	+
4	141345700	+
4	141817794	+
4	141818146	+
4	142031740	+
4	14214095	+
4	142537864	+
4	142666322	+
4	142681633	+
4	14272853	+
4	142865881	+
4	14288285	+
4	142912002	+
4	143258310	+
4	14334469	+
4	143382027	+
4	143632640	+
4	143637412	+
4	144020626	+
4	144020648	+
4	144027632	+
4	144029510	+
4	144516545	+
4	144516555	+
4	145319906	+
4	145395300	+
4	146009322	+
4	146075512	+
4	146152009	+
4	146198919	+
4	146296635	+
4	146322274	+
4	146348770	+
4	146438812	+
4	146449022	+
4	146742	+
4	14685954	+
4	146902919	+
4	146927741	+
4	147027415	+
4	147141631	+
4	147155175	+
4	147225294	+
4	147543210	+
4	147598500	+
4	147605807	+
4	14762738	+
4	147747915	+
4	147953824	+
4	147953934	+
4	148053944	+
4	148256044	+
4	148270655	+
4	14849178	+
4	149387173	+
4	14939276	+
4	149395597	+
4	14956900	+
4	149725454	+
4	149921670	+
4	14996396	+
4	150245264	+
4	150278381	+
4	150798821	+
4	150942190	+
4	151011323	+
4	151095537	+
4	151293908	+
4	151582619	+
4	151639721	+
4	151689681	+
4	151769171	+
4	152252536	+
4	152252734	+
4	152283566	+
4	152340401	+
4	152340623	+
4	152340784	+
4	152394227	+
4	152599780	+
4	152732712	+
4	152909440	+
4	153061908	+
4	153332805	+
4	153500146	+
4	1537359	+
4	154084958	+
4	154188256	+
4	154338401	+
4	154558015	+
4	154595561	+
4	154675096	+
4	154904931	+
4	155630014	+
4	155829547	+
4	156621260	+
4	156837601	+
4	156878376	+
4	156878454	+
4	156971149	+
4	157073176	+
4	157124354	+
4	157447964	+
4	157597326	+
4	15849168	+
4	158520098	+
4	158625696	+
4	158676710	+
4	15872092	+
4	158903801	+
4	158907008	+
4	158907292	+
4	158919186	+
4	159071092	+
4	159429376	+
4	159550103	+
4	159724710	+
4	159898781	+
4	160162933	+
4	160446472	+
4	160626042	+
4	160719952	+
4	160751059	+
4	160771221	+
4	160771222	+
4	161011427	+
4	161440885	+
4	161691145	+
4	161692518	+
4	162332134	+
4	162381500	+
4	162449277	+
4	162451667	+
4	162516210	+
4	162706051	+
4	163387717	+
4	163521140	+
4	163810177	+
4	163950133	+
4	164031488	+
4	164084785	+
4	164573883	+
4	164658416	+
4	164673061	+
4	164740952	+
4	164757747	+
4	164790140	+
4	164790166	+
4	164798646	+
4	164802837	+
4	164898266	+
4	165034143	+
4	165195975	+
4	165231728	+
4	165395177	+
4	165494256	+
4	165680001	+
4	165703752	+
4	165834471	+
4	165908967	+
4	165922759	+
4	165933641	+
4	166037480	+
4	166053837	+
4	166053646	+
4	166190779	+
4	166346044	+
4	166382319	+
4	166468012	+
4	166630085	+
4	166661325	+
4	167166616	+
4	167222764	+
4	167338789	+
4	167368891	+
4	167369077	+
4	167425926	+
4	167476673	+
4	16749632	+
4	167497100	+
4	167524859	+
4	167524916	+
4	167683040	+
4	167799222	+
4	16858303	+
4	168726376	+
4	168860938	+
4	169370730	+
4	169413088	+
4	16950705	+
4	16950827	+
4	169626245	+
4	169682832	+
4	169744041	+
4	169756806	+
4	169773619	+
4	169925418	+
4	16994928	+
4	170000041	+
4	170254313	+
4	170281850	+
4	170436661	+
4	170588840	+
4	170659070	+
4	170834592	+
4	170866940	+
4	1708990	+
4	171277368	+
4	171303873	+
4	171353073	+
4	171417727	+
4	171428786	+
4	17150910	+
4	171739447	+
4	171983518	+
4	172217553	+
4	172288848	+
4	172560563	+
4	172560778	+
4	172722951	+
4	172786298	+
4	172798008	+
4	172822644	+
4	173079747	+
4	173162886	+
4	17322039	+
4	173522957	+
4	173537094	+
4	17371553	+
4	173957423	+
4	174035621	+
4	174044221	+
4	174149448	+
4	17456497	+
4	174786700	+
4	175211584	+
4	175303923	+
4	1753248	+
4	175534298	+
4	175550284	+
4	175685422	+
4	175685702	+
4	17573861	+
4	175832739	+
4	175938167	+
4	176215033	+
4	176281829	+
4	176352019	+
4	176625467	+
4	176733471	+
4	177163199	+
4	177167204	+
4	177221406	+
4	177221423	+
4	177308485	+
4	177461236	+
4	177625603	+
4	177804485	+
4	178079986	+
4	178146771	+
4	178471506	+
4	178789747	+
4	179014390	+
4	179198320	+
4	179377000	+
4	179438559	+
4	179444732	+
4	179922478	+
4	179956219	+
4	180051955	+
4	180142717	+
4	180256963	+
4	180296723	+
4	180317479	+
4	180698475	+
4	181051034	+
4	181313955	+
4	181322685	+
4	181481032	+
4	181503033	+
4	18162326	+
4	18162395	+
4	18162666	+
4	181876898	+
4	18194344	+
4	182242818	+
4	182289313	+
4	182375833	+
4	182418051	+
4	182667974	+
4	182695182	+
4	183085976	+
4	183354009	+
4	183380760	+
4	183531296	+
4	183853838	+
4	18389693	+
4	183916917	+
4	184020130	+
4	184408590	+
4	184526786	+
4	18459650	+
4	184613276	+
4	185342925	+
4	185527258	+
4	185825524	+
4	185825526	+
4	185875949	+
4	185977805	+
4	186290915	+
4	186361295	+
4	186361918	+
4	186382153	+
4	186530691	+
4	186615874	+
4	186744714	+
4	186784819	+
4	187025502	+
4	187583391	+
4	187843854	+
4	187850971	+
4	187928517	+
4	188200025	+
4	18863184	+
4	188633512	+
4	188686152	+
4	188734569	+
4	188783306	+
4	188813057	+
4	188929153	+
4	188959494	+
4	189028176	+
4	189065524	+
4	189221482	+
4	189314866	+
4	189315031	+
4	189523129	+
4	189608763	+
4	189804144	+
4	190043443	+
4	190064209	+
4	190064403	+
4	190095670	+
4	190326138	+
4	190461399	+
4	190562789	+
4	190624979	+
4	190629262	+
4	190659695	+
4	190659942	+
4	19079393	+
4	19079464	+
4	19079583	+
4	190797461	+
4	190816412	+
4	190841114	+
4	190842789	+
4	190844695	+
4	190853014	+
4	19085552	+
4	190892513	+
4	190895541	+
4	190899842	+
4	190913789	+
4	190924484	+
4	190925901	+
4	190926001	+
4	190926426	+
4	190927501	+
4	190969730	+
4	190969990	+
4	19170899	+
4	19171041	+
4	19222109	+
4	19304233	+
4	19366152	+
4	19392361	+
4	19477683	+
4	19911716	+
4	19916980	+
4	20094958	+
4	2016071	+
4	20169694	+
4	20246382	+
4	20513219	+
4	20516350	+
4	21167061	+
4	21216669	+
4	21469813	+
4	21534581	+
4	21596433	+
4	21635646	+
4	21694719	+
4	21961353	+
4	22043206	+
4	22068595	+
4	22119310	+
4	22240607	+
4	22286858	+
4	22294623	+
4	22813376	+
4	22909082	+
4	22922124	+
4	22975618	+
4	23129614	+
4	23511016	+
4	23622419	+
4	23622519	+
4	23721986	+
4	24187671	+
4	24319199	+
4	2456311	+
4	24642760	+
4	2468382	+
4	24786365	+
4	24987607	+
4	25019480	+
4	2506459	+
4	25186146	+
4	25220581	+
4	25377776	+
4	25493583	+
4	25497165	+
4	2552453	+
4	255765	+
4	25670576	+
4	25847323	+
4	25990177	+
4	26187820	+
4	26255080	+
4	26438624	+
4	26476075	+
4	26486491	+
4	26653872	+
4	26899288	+
4	26929298	+
4	27029781	+
4	27120501	+
4	27198825	+
4	27230499	+
4	27351385	+
4	27416256	+
4	27627576	+
4	27740998	+
4	27884641	+
4	28023492	+
4	28198445	+
4	28320761	+
4	28547932	+
4	286686	+
4	28925342	+
4	29270519	+
4	29321866	+
4	29322008	+
4	29322214	+
4	294258	+
4	29480713	+
4	29517195	+
4	29533109	+
4	29533282	+
4	29577016	+
4	29603603	+
4	29603610	+
4	29733141	+
4	29740310	+
4	29894706	+
4	29907831	+
4	30124174	+
4	30189556	+
4	30273167	+
4	30277922	+
4	30892075	+
4	31036876	+
4	31547143	+
4	31841411	+
4	31841751	+
4	31998579	+
4	32065921	+
4	32071046	+
4	32287104	+
4	32540614	+
4	32737160	+
4	32845311	+
4	33196056	+
4	33255905	+
4	33256268	+
4	33352515	+
4	33793214	+
4	3391659	+
4	34051188	+
4	34445713	+
4	34446297	+
4	3445462	+
4	34854670	+
4	35233198	+
4	35243924	+
4	35317538	+
4	3552152	+
4	35610475	+
4	35684275	+
4	35732449	+
4	35777312	+
4	35874513	+
4	36013407	+
4	36038101	+
4	36325199	+
4	36437998	+
4	37056728	+
4	37293202	+
4	37358789	+
4	37576626	+
4	37808023	+
4	37887638	+
4	37952117	+
4	38414626	+
4	38443354	+
4	38507341	+
4	38516481	+
4	38610691	+
4	38870898	+
4	38881750	+
4	39012421	+
4	39330759	+
4	39410552	+
4	39527273	+
4	39564437	+
4	39731828	+
4	39774609	+
4	39809033	+
4	39841375	+
4	40050216	+
4	40187911	+
4	40235026	+
4	40237059	+
4	40252810	+
4	40700747	+
4	40705427	+
4	40881197	+
4	40887017	+
4	40966466	+
4	41469206	+
4	41719423	+
4	41937005	+
4	42088044	+
4	42201345	+
4	4265572	+
4	42732098	+
4	42778315	+
4	42898271	+
4	42984135	+
4	43071936	+
4	43154711	+
4	4329065	+
4	43399982	+
4	4352610	+
4	43603436	+
4	43603503	+
4	43668308	+
4	43709752	+
4	43819719	+
4	4404101	+
4	44053326	+
4	44151953	+
4	44181743	+
4	44418638	+
4	44842136	+
4	45127687	+
4	4517753	+
4	45340676	+
4	45540868	+
4	45807524	+
4	45887793	+
4	45890702	+
4	46058135	+
4	46799094	+
4	46799387	+
4	46882430	+
4	46882996	+
4	46883289	+
4	46895704	+
4	46967996	+
4	46968005	+
4	46975752	+
4	47007770	+
4	47007888	+
4	47097190	+
4	47127580	+
4	47128842	+
4	47189138	+
4	47348503	+
4	47473254	+
4	47496522	+
4	47544124	+
4	47616513	+
4	47681971	+
4	48053956	+
4	48054028	+
4	48064178	+
4	48228193	+
4	48253242	+
4	48291591	+
4	48416544	+
4	48457828	+
4	48503750	+
4	48673889	+
4	48737986	+
4	48738304	+
4	48766740	+
4	49057798	+
4	49057951	+
4	49159563	+
4	49160459	+
4	49221427	+
4	49241902	+
4	49325463	+
4	49557570	+
4	49602472	+
4	49628633	+
4	49631781	+
4	497055	+
4	5041304	+
4	53084385	+
4	53134201	+
4	53222447	+
4	53234644	+
4	53289395	+
4	53410380	+
4	53410622	+
4	53410823	+
4	53410898	+
4	53628467	+
4	53628555	+
4	53628832	+
4	53688607	+
4	53709335	+
4	5380330	+
4	53813916	+
4	53851844	+
4	53902427	+
4	53936944	+
4	54090935	+
4	54344569	+
4	54368296	+
4	54415641	+
4	54445094	+
4	5448310	+
4	54789965	+
4	5491362	+
4	54956726	+
4	55036120	+
4	55049307	+
4	55913831	+
4	55987709	+
4	55987713	+
4	56268969	+
4	56269666	+
4	56371954	+
4	56437860	+
4	56519899	+
4	5667987	+
4	56713958	+
4	56822694	+
4	56923975	+
4	57120921	+
4	57258162	+
4	5728155	+
4	57380344	+
4	57496822	+
4	57497053	+
4	57501985	+
4	57600817	+
4	57669260	+
4	57717177	+
4	57742496	+
4	58087368	+
4	58126584	+
4	58169515	+
4	58192434	+
4	5835193	+
4	58428137	+
4	58428313	+
4	58428536	+
4	58658217	+
4	58658234	+
4	58888284	+
4	58917248	+
4	58917534	+
4	58946570	+
4	59442475	+
4	59442748	+
4	59622487	+
4	59944565	+
4	59950569	+
4	59950962	+
4	60009433	+
4	60204532	+
4	6022860	+
4	60338911	+
4	60370088	+
4	60376076	+
4	60447828	+
4	60586201	+
4	60978082	+
4	60979547	+
4	61055993	+
4	61123633	+
4	61139585	+
4	61330106	+
4	61529222	+
4	61529228	+
4	61592003	+
4	61697133	+
4	61825102	+
4	61907569	+
4	61999375	+
4	62304432	+
4	62742389	+
4	62749926	+
4	62805559	+
4	62805703	+
4	6292466	+
4	62983297	+
4	63090791	+
4	63195289	+
4	63295992	+
4	63301674	+
4	63592608	+
4	63592716	+
4	64143909	+
4	64459614	+
4	64563178	+
4	64726913	+
4	65107111	+
4	65107831	+
4	65139649	+
4	65216742	+
4	65672003	+
4	65719077	+
4	65719550	+
4	65801389	+
4	65868486	+
4	65922632	+
4	65986398	+
4	65994576	+
4	66413929	+
4	6651593	+
4	6652911	+
4	66641293	+
4	66653817	+
4	66683012	+
4	66738362	+
4	66809060	+
4	66998724	+
4	67106607	+
4	67123487	+
4	67736072	+
4	67754004	+
4	68033656	+
4	68264601	+
4	68265631	+
4	68282406	+
4	68501472	+
4	68522387	+
4	68755470	+
4	68944774	+
4	69364601	+
4	69572738	+
4	69612552	+
4	69653281	+
4	69873933	+
4	70171061	+
4	70185294	+
4	70413662	+
4	70477012	+
4	70585475	+
4	70958642	+
4	71018126	+
4	71093329	+
4	71200040	+
4	71213902	+
4	71213910	+
4	71216326	+
4	71669670	+
4	71908227	+
4	72043961	+
4	72199607	+
4	72204596	+
4	72699511	+
4	72714695	+
4	72719810	+
4	72915445	+
4	72970719	+
4	72994315	+
4	73368433	+
4	73728028	+
