chr	tss	strand	gene
12	10807293	-	TAS2R8
12	10810168	-	TAS2R9
12	11171608	-	PRH1
12	10826358	-	TAS2R10
12	10849475	-	PRR4
12	11171600	-	AC018630.2
12	10909562	-	TAS2R13
12	10929236	+	PRH2
12	11171573	-	TAS2R14
12	10986912	-	TAS2R50
12	10997875	-	TAS2R20
12	11022620	-	TAS2R19
12	11031407	-	TAS2R31
12	11062294	-	TAS2R46
12	11092313	-	TAS2R43
12	11134644	-	TAS2R30
12	11171194	+	SMIM10L1
12	11186937	-	TAS2R42
12	11269805	-	PRB3
12	11310436	-	PRB4
12	11395566	-	PRB1
12	11501041	-	PRB2
12	11649674	+	ETV6
12	12049844	+	BCL2L14
12	12267044	-	LRP6
12	12350242	-	MANSC1
12	12357078	+	BORCS5
12	12562863	-	DUSP16
12	12611827	+	CREBL2
12	12696207	-	GPR19
12	12715058	+	CDKN1B
12	12725917	+	APOLD1
12	12813316	+	DDX47
12	12890782	+	GPRC5A
12	12952147	-	GPRC5D
12	13000265	-	HEBP1
12	13044381	+	FAM234B
12	13103683	-	GSG1
12	13196723	+	EMP1
12	13981957	-	GRIN2B
12	14365632	+	ATF7IP
12	14567883	-	PLBD1
12	14696599	-	GUCY2C
12	14771131	-	H4-16
12	14774383	+	H2AJ
12	14803486	-	WBP11
12	14803666	+	C12orf60
12	14814182	-	SMCO3
12	14843526	-	ART4
12	14885857	-	MGP
12	14938537	-	ERP27
12	14961728	-	ARHGDIB
12	14973042	+	PDE6H
12	15348675	-	RERG
12	15322508	+	PTPRO
12	15882329	-	EPS8
12	15882387	+	STRAP
12	15911302	+	DERA
12	16277685	-	SLC15A5
12	16347142	+	MGST1
12	16610594	-	LMO3
12	18320107	-	RERGL
12	18247614	+	PIK3C2G
12	18738100	-	PLCZ1
12	18738119	+	CAPZA3
12	19129752	+	PLEKHA5
12	19404045	+	AEBP2
12	20369245	+	PDE3A
12	20695355	+	SLCO1C1
12	20810702	+	SLCO1B3
12	20815674	+	SLCO1B3-SLCO1B7
12	20962768	+	SLCO1B7
12	21047179	+	AC022335.1
12	21131194	+	SLCO1B1
12	21419594	-	SLCO1A2
12	21354959	+	IAPP
12	21437615	+	PYROXD1
12	21501669	-	RECQL
12	21501781	+	GOLT1B
12	21526296	+	SPX
12	21604847	-	GYS2
12	21657798	-	AC010197.2
12	21775600	-	KCNJ8
12	21942529	-	ABCC9
12	22046218	+	CMAS
12	22437041	-	ST8SIA1
12	22544546	-	C2CD5
12	22625075	+	ETNK1
12	24562544	-	SOX5
12	24949101	-	BCAT1
12	25004342	+	LRMP
12	25195162	-	CASC1
12	25195216	+	ETFRF1
12	25250936	-	KRAS
12	25648579	-	LMNTD1
12	25959029	+	RASSF8
12	26125037	-	BHLHE41
12	26121991	+	SSPN
12	26833194	-	ITPR2
12	26938326	-	INTS13
12	26938470	+	FGFR1OP2
12	27014434	-	TM7SF3
12	27022546	+	MED21
12	27082514	-	C12orf71
12	27243968	+	STK38L
12	27332854	+	ARNTL2
12	27466810	+	SMCO2
12	27523431	+	PPFIBP1
12	27696447	+	REP15
12	27710822	+	MRPS35
12	27771276	-	MANSC4
12	27780048	+	KLHL42
12	27972733	-	PTHLH
12	28133249	+	CCDC91
12	29149103	+	FAR2
12	29381189	-	ERGIC2
12	29497686	-	OVCH1
12	29784759	-	TMTC1
12	30695869	-	IPO8
12	30754951	-	CAPRIN2
12	30926428	+	TSPAN11
12	31073860	+	DDX11
12	31327058	-	SINHCAF
12	31591136	-	DENND5B
12	31647160	+	ETFBKMT
12	31729121	-	AMN1
12	31792298	-	H3-5
12	31959370	+	RESF1
12	32106835	+	BICD1
12	32399529	+	FGD4
12	32679200	+	DNM1L
12	32755897	-	YARS2
12	32896840	-	PKP2
12	33439819	-	SYT10
12	34022468	+	ALG10
12	38316762	+	ALG10B
12	38907430	-	CPNE8
12	39443390	-	KIF21A
12	39619803	-	ABCD2
12	39626167	+	C12orf40
12	40106089	-	SLC2A13
12	40196744	+	LRRK2
12	40393395	+	MUC19
12	40692439	+	CNTN1
12	41188320	+	PDZRN4
12	42144874	-	GXYLT1
12	42238349	-	YAF2
12	42238447	+	PPHLN1
12	42326118	-	ZCRB1
12	42590355	-	PRICKLE1
12	43552203	-	ADAMTS20
12	43758817	-	PUS7L
12	43758944	+	AC093012.1
12	43806375	-	TWF1
12	43835967	+	TMEM117
12	44921848	-	NELL2
12	45051099	-	DBX2
12	45215987	+	ANO6
12	45729706	+	ARID2
12	45992120	-	SCAF11
12	46270017	-	SLC38A1
12	46372773	-	SLC38A2
12	46832408	-	SLC38A4
12	47079951	-	AMIGO2
12	47079603	+	PCED1B
12	47706030	-	RPAP3
12	47725567	-	ENDOU
12	47771040	-	RAPGEF3
12	47753916	+	SLC48A1
12	47833132	-	HDAC7
12	47963569	+	TMEM106C
12	48004554	-	COL2A1
12	48106079	-	SENP1
12	48105139	+	PFKM
12	48181213	-	ASB8
12	48183644	+	CCDC184
12	48203387	-	OR10AD1
12	48328980	+	H1-7
12	48351414	-	ZNF641
12	48472665	+	ANP32D
12	48482498	+	C12orf54
12	48525632	+	OR8S1
12	48559882	+	OR5BS1P
12	48570066	-	LALBA
12	48682238	-	KANSL2
12	48716998	-	CCNT1
12	48727435	+	TEX49
12	48789037	-	ADCY6
12	48813794	+	CACNB3
12	48852842	-	DDX23
12	48865870	-	RND1
12	48957365	-	AC073610.2
12	48904110	+	CCDC65
12	48926474	-	FKBP11
12	48957487	-	ARF3
12	48971735	-	WNT10B
12	48978322	+	WNT1
12	48999375	-	DDN
12	49018807	-	PRKAG1
12	49059774	-	KMT2D
12	49070025	-	RHEBL1
12	49094801	-	DHH
12	49110900	-	LMBR1L
12	49131397	-	TUBA1B
12	49189080	-	TUBA1A
12	49188736	+	TUBA1C
12	49293252	+	PRPH
12	49323236	+	TROAP
12	49337188	-	C1QL4
12	49346888	+	DNAJC22
12	49366584	+	SPATS2
12	49539030	+	KCNH3
12	49568145	-	MCRS1
12	49568218	+	PRPF40B
12	49605639	-	FAM186B
12	49708165	-	FMNL3
12	49707725	+	TMBIM6
12	49828750	-	NCKAP5L
12	49843106	-	BCDIN3D
12	49904217	-	FAIM2
12	49950741	+	AQP2
12	49961872	+	AQP5
12	49967194	+	AQP6
12	50033136	-	RACGAP1
12	50057548	+	ASIC1
12	50085200	+	SMARCD1
12	50103982	+	GPD1
12	50112082	+	COX14
12	50167533	-	CERS5
12	50283546	-	LIMA1
12	50396622	-	FAM186A
12	50392383	+	LARP4
12	50504985	+	DIP2B
12	50763710	+	ATF1
12	50842920	+	TMPRSS12
12	50923472	+	METTL7A
12	50953922	+	HIGD1C
12	51028566	-	SLC11A2
12	51047962	+	LETMD1
12	51083664	-	CSRNP2
12	51173135	-	TFCP2
12	51217708	-	POU6F1
12	51238724	+	DAZAP2
12	51270415	-	SMAGP
12	51324668	-	BIN2
12	51346679	-	CELA1
12	51392867	-	GALNT6
12	51391317	+	SLC4A8
12	51590266	+	SCN8A
12	51814926	-	TMDD1
12	51848766	-	FIGNL2
12	51888009	+	ANKRD33
12	51906908	+	ACVRL1
12	51951699	+	ACVR1B
12	52006946	+	GRASP
12	52022832	+	NR4A1
12	52069246	+	ATG101
12	52079696	+	SMIM41
12	52192014	-	KRT80
12	52232520	+	KRT7
12	52249300	+	AC021066.1
12	52291534	-	KRT81
12	52321398	-	KRT83
12	52367481	-	KRT85
12	52385652	-	KRT84
12	52406355	-	KRT82
12	52434371	-	KRT75
12	52452146	-	KRT6B
12	52473805	-	KRT6C
12	52493257	-	KRT6A
12	52520530	-	KRT5
12	52553145	-	KRT71
12	52573843	-	KRT74
12	52601538	-	KRT72
12	52618559	-	KRT73
12	52652211	-	KRT2
12	52680407	-	KRT1
12	52703524	-	KRT77
12	52777345	-	KRT76
12	52796117	-	KRT3
12	52814116	-	KRT4
12	52834311	-	KRT79
12	52849092	-	KRT78
12	52949954	-	KRT8
12	52948871	+	KRT18
12	53006158	+	EIF4B
12	53046969	+	TNS2
12	53079404	-	SPRYD3
12	53097436	+	IGFBP6
12	53103486	+	SOAT2
12	53180909	-	CSAD
12	53180704	+	ZNF740
12	53207282	-	ITGB7
12	53232980	-	RARG
12	53241889	+	AC021072.1
12	53251251	+	MFSD5
12	53268299	+	ESPL1
12	53295291	+	PFDN5
12	53299695	+	C12orf10
12	53324864	-	AAAS
12	53345315	-	SP7
12	53380176	+	SP1
12	53423855	+	AMHR2
12	53441678	+	PRR13
12	53452102	+	PCBP2
12	53500063	-	MAP3K12
12	53500921	+	TARBP2
12	53625979	-	ATF7-NPFF
12	53507638	-	NPFF
12	53626410	-	ATF7
12	53677408	-	ATP5MC2
12	53727745	-	CALCOCO1
12	53938831	+	HOXC13
12	53954903	+	HOXC12
12	53973126	+	HOXC11
12	53985065	+	HOXC10
12	53985845	+	AC012531.3
12	53990624	+	HOXC6
12	53994895	+	HOXC9
12	54008985	+	HOXC8
12	54016931	+	HOXC4
12	54032853	+	HOXC5
12	54189008	-	SMUG1
12	54280133	-	CBX5
12	54280193	+	HNRNPA1
12	54301015	-	NFE2
12	54301202	+	COPZ1
12	54364487	-	GPR84
12	54391298	-	ZNF385A
12	54419266	-	ITGA5
12	54473602	-	GTSF1
12	54497752	+	NCKAP1L
12	54549601	+	PDE1B
12	54588659	-	PPP1R1A
12	54634895	-	LACRT
12	54648493	-	DCD
12	54830518	+	MUCL1
12	54984762	-	TESPA1
12	55019974	+	NEUROD4
12	55126406	+	OR9K2
12	55221025	+	OR10A7
12	55247198	+	OR6C74
12	55296569	-	OR6C6
12	55314343	+	OR6C1
12	55330043	+	OR6C3
12	55362975	+	OR6C75
12	55400430	+	OR6C65
12	55426254	+	OR6C76
12	55444069	+	OR6C2
12	55470138	-	OR6C70
12	55492378	+	OR6C68
12	55549602	+	OR6C4
12	55572468	+	OR2AP1
12	55636860	+	OR10P1
12	55681678	+	METTL7B
12	55716043	-	ITGA7
12	55716036	+	AC009779.4
12	55716037	+	BLOC1S1
12	55720367	+	RDH5
12	55729707	-	CD63
12	55743122	+	GDF11
12	55817724	-	SARNP
12	55827546	-	AC023055.1
12	55818041	+	ORMDL2
12	55830824	-	DNAJC14
12	55842966	-	MMP19
12	55932618	-	PYM1
12	55927319	+	DGKA
12	55973317	-	PMEL
12	55966781	+	CDK2
12	55973913	+	RAB5B
12	55997180	+	SUOX
12	56007659	+	IKZF4
12	56041351	+	RPS26
12	56076799	+	ERBB3
12	56101331	+	AC034102.2
12	56104537	+	PA2G4
12	56116590	+	RPL41
12	56118250	+	ESYT1
12	56118260	+	ZC3H10
12	56152256	+	MYL6B
12	56158161	+	MYL6
12	56189567	-	SMARCC2
12	56221933	-	RNF41
12	56222015	+	NABP2
12	56230049	+	SLC39A5
12	56258384	-	ANKRD52
12	56266858	+	COQ10A
12	56300391	-	CS
12	56316059	-	AC073896.1
12	56316119	-	CNPY2
12	56334053	-	PAN2
12	56334174	+	IL23A
12	56360167	-	STAT2
12	56362857	-	APOF
12	56449426	-	TIMELESS
12	56469166	-	MIP
12	56488170	-	AC097104.1
12	56468578	+	SPRYD4
12	56488414	-	GLS2
12	56521820	+	RBMS2
12	56636816	-	BAZ2A
12	56645984	-	ATP5F1B
12	56688408	-	PTGES3
12	56731628	-	NACA
12	56741535	-	AC117378.1
12	56752374	-	PRIM1
12	56752161	+	HSD17B6
12	56934408	-	SDR9C7
12	56959374	-	RDH16
12	56994492	+	GPR182
12	57006546	-	ZBTB39
12	57028883	-	TAC3
12	57051198	-	MYO1A
12	57088063	-	NEMP1
12	57089043	+	NAB2
12	57132139	-	STAT6
12	57128483	+	LRP1
12	57216794	+	NXPH4
12	57229573	+	SHMT2
12	57240715	-	NDUFA4L2
12	57251188	-	STAC3
12	57296484	-	AC137834.1
12	57431005	-	R3HDM2
12	57434784	+	INHBC
12	57452323	+	INHBE
12	57459785	+	GLI1
12	57488814	-	ARHGAP9
12	57475445	+	MARS1
12	57521737	-	DDIT3
12	57520480	-	AC022506.1
12	57520710	+	MBD6
12	57547331	-	DCTN2
12	57550044	+	KIF5A
12	57591174	+	PIP4K2C
12	57604622	+	DTX3
12	57610180	+	ARHGEF25
12	57615280	+	AC025165.6
12	57619527	+	SLC26A10
12	57633239	-	B4GALNT1
12	57693955	+	OS9
12	57742157	-	AGAP2
12	57738013	+	TSPAN31
12	57756013	-	CDK4
12	57755103	+	MARCHF9
12	57768986	-	CYP27B1
12	57772119	-	METTL1
12	57771492	+	EEF1AKMT3
12	57772660	+	AC025165.3
12	57782761	+	TSFM
12	57818704	-	AVIL
12	57846729	-	CTDSP2
12	57906039	+	ATP23
12	58920522	-	LRIG3
12	59596029	+	SLC16A7
12	62279150	-	TAFA2
12	62260338	+	USP15
12	62466817	+	MON2
12	62935150	-	PPM1H
12	63150942	-	AVPR1A
12	63668939	-	DPY19L2
12	63779842	+	RXYLT1
12	63844700	+	SRGAP1
12	64222296	-	C12orf66
12	64390758	-	C12orf56
12	64404392	+	XPOT
12	64452092	+	TBK1
12	64507001	+	RASSF3
12	64759431	-	GNS
12	64780516	+	TBC1D30
12	65121305	-	WIF1
12	65169583	+	LEMD3
12	65278643	+	MSRB3
12	65824131	+	HMGA2
12	66130750	-	LLPH
12	66169985	-	AC078927.1
12	66170072	-	TMBIM4
12	66189195	+	IRAK3
12	66302545	+	HELB
12	67069162	-	GRIP1
12	67269358	+	CAND1
12	67648338	+	DYRK2
12	68159740	-	IFNG
12	68225810	-	IL26
12	68253604	-	IL22
12	68332381	-	MDM1
12	68610855	+	RAP1B
12	68686951	+	NUP107
12	68746125	+	SLC35E3
12	68808177	+	MDM2
12	68971570	-	CPM
12	69239569	+	CPSF6
12	69348381	+	LYZ
12	69359710	+	YEATS4
12	69470349	+	FRS2
12	69585426	+	CCT2
12	69610907	-	LRRC10
12	69699476	-	BEST3
12	69738681	+	RAB3IP
12	69801669	+	AC025263.2
12	69825227	+	MYRFL
12	70242994	+	CNOT2
12	70366290	+	KCNMB4
12	70637440	-	PTPRB
12	70920738	-	PTPRR
12	71441898	-	TSPAN8
12	71439798	+	LGR5
12	71667725	-	ZFC3H1
12	71664301	+	THAP2
12	71674204	+	AC073612.1
12	71686082	+	TMEM19
12	71754863	+	RAB21
12	71839707	+	TBC1D15
12	71938845	+	TPH2
12	72087266	+	TRHDE
12	74537835	+	ATXN7L3B
12	75209868	-	KCNC2
12	75390928	-	CAPS2
12	75334670	+	GLIPR1L1
12	75391089	+	GLIPR1L2
12	75480753	+	GLIPR1
12	75511636	-	KRR1
12	76033932	-	PHLDA1
12	76084958	-	NAP1L1
12	76348415	-	BBS10
12	76559809	-	OSBPL8
12	76763588	+	ZDHHC17
12	76879023	-	CSRP2
12	77065569	-	E2F7
12	77324641	+	NAV3
12	78863993	+	SYT1
12	79690964	-	PAWR
12	79935460	-	PPP1R12A
12	80099537	+	OTOGL
12	80402178	+	PTPRQ
12	80707634	+	MYF6
12	80716912	+	MYF5
12	80937925	-	LIN7A
12	80936414	+	ACSS3
12	81759553	-	PPFIA2
12	82358805	-	CCDC59
12	82358528	+	METTL25
12	82686880	+	TMTC2
12	84913615	-	SLC6A15
12	85036277	-	TSPAN19
12	85036314	+	LRRIQ1
12	85280220	+	ALX1
12	85836409	-	RASSF9
12	85874295	+	NTS
12	86838904	-	MGAT4C
12	88034037	-	C12orf50
12	88033846	+	C12orf29
12	88142088	-	CEP290
12	88142296	+	TMTC3
12	88580851	-	KITLG
12	89352501	-	DUSP6
12	89526047	-	POC1B
12	89526262	-	POC1B-GALNT4
12	89524796	-	GALNT4
12	89709300	-	ATP2B1
12	90955176	-	CCER1
12	91005026	-	EPYC
12	91057983	-	KERA
12	91111494	-	LUM
12	91182824	-	DCN
12	92145846	-	BTG1
12	92428148	-	CLLU1OS
12	92702843	+	PLEKHG7
12	92929331	-	EEA1
12	93377883	+	NUDT4
12	93441947	-	UBE2N
12	93467488	+	MRPL42
12	93569814	+	SOCS2
12	93677375	+	CRADD
12	94148577	+	PLXNC1
12	94459988	-	CEP83
12	94650557	-	TMCC3
12	95003748	-	NDUFA12
12	95073628	-	NR2C1
12	95217482	-	FGD6
12	95217746	+	VEZT
12	95473520	+	METAP2
12	95551476	-	USP44
12	95791152	-	NTN4
12	95858928	+	SNRPF
12	95942635	-	CCDC38
12	95943331	+	AMDHD1
12	95996365	-	HAL
12	96043520	-	LTA4H
12	96194375	+	ELK3
12	96400480	-	CDK17
12	96489571	+	CFAP54
12	96907223	+	NEDD1
12	98515512	+	TMPO
12	98593591	+	SLC25A3
12	98645113	-	IKBIP
12	98645141	+	APAF1
12	99984654	-	ANKS1B
12	99647753	+	FAM71C
12	100142874	-	UHRF1BP1L
12	100199122	+	ACTR6
12	100267079	-	DEPDC4
12	100267140	+	SCYL2
12	100357074	+	SLC17A8
12	100473708	+	NR1H4
12	100573683	+	GAS2L3
12	100717526	+	ANO4
12	101210238	-	SLC5A8
12	101280105	+	UTP20
12	101407772	-	ARL1
12	101475336	+	SPIC
12	101568353	+	MYBPC1
12	101696947	+	CHPT1
12	101739472	-	SYCP3
12	101830959	-	GNPTAB
12	101877580	+	DRAM1
12	102062149	-	WASHC3
12	102120120	-	NUP37
12	102120185	+	PARPBP
12	102197833	-	PMCH
12	102481744	-	IGF1
12	102958410	-	PAH
12	102957674	+	ASCL1
12	103496010	-	C12orf42
12	103587273	+	STAB2
12	103841234	-	NT5DC3
12	103930107	+	HSP90B1
12	103965708	-	C12orf73
12	103965822	+	TDG
12	104064183	-	GLT8D2
12	104064531	+	HCFC2
12	104138241	-	NFYB
12	104215779	+	TXNRD1
12	104303739	+	EID3
12	104455295	+	CHST11
12	104958744	-	SLC41A2
12	104986316	+	C12orf45
12	105107643	-	ALDH1L2
12	105107324	+	WASHC4
12	105236203	-	APPL2
12	105235290	+	C12orf75
12	106140033	-	NUAK1
12	106304279	-	CKAP4
12	106301929	+	TCP11L2
12	106357748	+	POLR3B
12	106582907	+	RFX4
12	106774621	+	RIC8B
12	106955719	+	TMEM263
12	106987160	-	MTERF2
12	107093549	-	CRY1
12	107318421	+	BTBD11
12	107685799	+	PWP1
12	107761272	-	PRDM4
12	107774385	+	ASCL4
12	108129288	+	WSCD2
12	108339317	-	CMKLR1
12	108515277	+	FICD
12	108561400	-	SART3
12	108562582	+	ISCU
12	108598320	-	TMEM119
12	108633959	-	SELPLG
12	108731596	-	CORO1C
12	108857590	-	SSH1
12	108858932	+	DAO
12	109021068	-	SVOP
12	109023089	+	USP30
12	109093631	-	ALKBH2
12	109097574	+	UNG
12	109116595	+	ACACB
12	109309284	-	FOXN4
12	109347903	+	MYO1H
12	109477359	-	KCTD10
12	109477402	+	UBE3B
12	109573580	-	MMAB
12	109573255	+	MVK
12	109713825	+	FAM222A
12	109833401	-	TRPV4
12	109880541	-	GLTP
12	109900264	+	TCHP
12	109996389	-	GIT2
12	109999186	+	ANKRD13A
12	110073634	-	C12orf76
12	110124335	+	IFT81
12	110280756	+	ATP2A2
12	110403730	-	ANAPC7
12	110450422	-	ARPC3
12	110469268	-	GPN3
12	110468415	+	FAM216A
12	110502111	-	VPS29
12	110501655	+	RAD9B
12	110583318	-	PPTC7
12	110614027	+	TCTN1
12	110704950	-	HVCN1
12	110742939	-	PPP1CC
12	110846769	+	CCDC63
12	110921443	-	MYL2
12	111034165	+	CUX2
12	111369121	-	PHETA1
12	111405923	+	SH2B3
12	111599676	-	ATXN2
12	111685956	-	BRAP
12	111686056	+	ACAD10
12	111753890	+	AC002996.1
12	111766887	+	ALDH2
12	111842228	+	MAPKAPK5
12	112013185	-	TMEM116
12	112013348	+	ERP29
12	112108796	-	NAA25
12	112125538	+	TRAFD1
12	112382439	-	HECTD4
12	112418838	-	RPL6
12	112418351	+	PTPN11
12	112570380	+	RPH3A
12	112906783	+	OAS1
12	112938444	+	OAS3
12	112978395	+	OAS2
12	113056709	+	DTX1
12	113136239	-	RASAL1
12	113149858	+	CFAP73
12	113185479	-	DDX54
12	113185526	+	RITA1
12	113221094	-	IQCD
12	113221050	+	TPCN1
12	113359493	-	SLC8B1
12	113358566	+	PLBD2
12	113426301	-	SDS
12	113422380	+	SDSL
12	113472280	-	LHX5
12	113966325	-	RBM19
12	114408442	-	TBX5
12	114684175	-	TBX3
12	116277719	-	MED13L
12	116548105	+	MAP1LC3B2
12	116738070	-	C12orf49
12	116738178	+	RNFT2
12	116881441	-	HRK
12	116910950	+	FBXW8
12	117099479	-	TESC
12	117190531	-	FBXO21
12	117452170	-	NOS1
12	117968990	-	KSR2
12	118013588	+	RFC5
12	118062430	-	WSB2
12	118136026	-	VSIG10
12	118136124	+	PEBP1
12	118372907	-	TAOK3
12	118376555	+	SUDS3
12	118981541	+	SRRM4
12	119178642	+	HSPB8
12	119334712	+	CCDC60
12	119593774	+	TMEM233
12	119667864	+	PRKAB1
12	119877320	-	CIT
12	119989869	+	BICDL1
12	120117502	-	RAB35
12	120194715	-	GCN1
12	120201235	-	RPLP0
12	120265771	-	PXN
12	120302316	+	SIRT4
12	120327779	-	PLA2G1B
12	120369164	-	MSI1
12	120438090	+	COX6A1
12	120438198	+	AL021546.1
12	120446384	-	TRIAP1
12	120446444	+	GATC
12	120469748	-	SRSF9
12	120469850	+	DYNLL1
12	120534434	-	COQ5
12	120533480	+	RNF10
12	120581402	-	POP5
12	120640552	+	CABP1
12	120687149	+	MLEC
12	120710458	+	UNC119B
12	120725774	+	ACADS
12	120904358	-	SPPL3
12	120978543	+	HNF1A
12	121016502	-	C12orf43
12	121039242	-	OASL
12	121132819	+	P2RX7
12	121209857	+	P2RX4
12	121298308	-	CAMKK2
12	121399896	-	ANAPC5
12	121400041	+	RNF34
12	121581023	-	KDM2B
12	121626550	+	ORAI1
12	121672631	-	MORN3
12	121712752	+	TMEM120B
12	121803403	-	RHOF
12	121804180	+	SETD1B
12	121863596	-	HPD
12	121888732	+	PSMD9
12	121888809	+	AC069503.2
12	121918592	+	WDR66
12	122019422	+	BCL7A
12	122078756	+	MLXIP
12	122167738	+	LRRC43
12	122174221	-	IL31
12	122203681	+	B3GNT4
12	122227534	-	AC048338.2
12	122227456	-	DIABLO
12	122266423	-	AC048338.1
12	122266494	-	VPS33A
12	122422632	-	CLIP1
12	122501073	-	ZCCHC8
12	122527000	-	RSRC2
12	122527246	+	KNTC1
12	122703357	-	HCAR2
12	122716811	-	HCAR3
12	122730844	-	HCAR1
12	122752824	+	DENR
12	122774526	+	CCDC62
12	122834453	+	HIP1R
12	122896127	-	VPS37B
12	122981649	-	ABCB9
12	122974580	+	OGFOD2
12	122980060	+	ARL6IP4
12	123150015	-	PITPNM2
12	123244014	-	MPHOSPH9
12	123233436	+	C12orf65
12	123272334	-	CDK2AP1
12	123364847	-	SBNO1
12	123383773	+	KMT5A
12	123436717	-	RILPL2
12	123458088	+	SNRNP35
12	123533719	-	RILPL1
12	123584533	+	TMED2
12	123602077	+	DDX55
12	123633766	-	EIF2B1
12	123633739	+	GTF2H3
12	123671113	+	TCTN2
12	123712353	+	ATP6V0A2
12	123762188	+	DNAH10
12	123972831	-	CCDC92
12	123971845	+	ZNF664
12	123973241	+	RFLNA
12	124567589	-	NCOR2
12	124882668	-	SCARB1
12	124917368	-	UBC
12	124989131	-	DHX37
12	125065434	+	AACS
12	125186836	+	TMEM132B
12	128267403	+	TMEM132C
12	128823958	-	SLC15A4
12	128853427	+	GLT1D1
12	129904025	-	TMEM132D
12	130162459	+	FZD10
12	130337887	+	PIWIL1
12	130716281	-	RIMBP2
12	130839266	-	STX2
12	130872037	+	RAN
12	130953907	+	ADGRD1
12	131711081	+	SFSWAP
12	131828393	+	MMP17
12	131894622	+	ULK1
12	131929200	+	PUS1
12	131949942	+	EP400
12	132144319	-	DDX51
12	132144457	+	NOC4L
12	132329589	-	GALNT9
12	132489551	+	FBRSL1
12	132610582	-	LRCOL1
12	132618776	+	P2RX2
12	132687376	-	POLE
12	132687587	+	PXMP2
12	132710819	+	PGAM5
12	132761832	-	ANKLE2
12	132829078	-	GOLGA3
12	132956304	-	CHFR
12	132956306	-	ZNF605
12	132986365	+	ZNF26
12	133037292	+	ZNF84
12	133079838	+	ZNF140
12	133130473	-	ZNF891
12	133130575	+	ZNF10
12	133130984	+	AC026786.1
12	133181409	+	ZNF268
12	133235877	-	ANHX
13	19181824	-	TUBA3C
13	19536762	-	TPTE2
13	19633659	+	MPHOSPH8
13	19783019	-	PSPC1
13	19863649	-	ZMYM5
13	19958670	+	ZMYM2
13	20161052	-	GJA3
13	20192938	-	GJB2
13	20232365	-	GJB6
13	20525873	-	CRYL1
13	20567069	+	IFT88
13	20702127	+	IL17D
13	20773961	-	EEF1AKMT1
13	20903048	-	XPO4
13	21061586	-	LATS2
13	21140514	+	SAP18
13	21176552	-	SKA3
13	21176658	+	MRPL57
13	21459370	-	ZDHHC20
13	21604181	-	MICU2
13	21671073	+	FGF9
13	23180952	+	SGCG
13	23433740	-	SACS
13	23570370	+	TNFRSF19
13	23889400	-	MIPEP
13	23897502	-	C1QTNF9B
13	23979700	+	AL359736.1
13	23979805	+	SPATA13
13	24307166	+	C1QTNF9
13	24512778	-	PARP4
13	24680411	+	ATP12A
13	24764169	+	RNF17
13	24922889	-	CENPJ
13	25095868	+	PABPC3
13	25172288	-	AMER2
13	25288009	-	MTMR6
13	25301556	+	NUP58
13	25371974	+	ATP8A2
13	26051031	-	SHISA2
13	26222314	-	RNF6
13	26254104	+	CDK8
13	26557683	+	WASF3
13	26760786	-	GPR12
13	27171811	-	USP12
13	27251309	+	RPL21
13	27270327	+	RASL11A
13	27424619	+	GTF3A
13	27450591	-	MTIF3
13	27620529	-	LNX2
13	27620742	+	POLR1D
13	27792483	+	GSX1
13	27920000	+	PDX1
13	27969315	-	CDX2
13	27988693	-	URAD
13	28100592	-	FLT3
13	28138506	+	PAN3
13	28495145	-	FLT1
13	28659104	+	POMP
13	28718970	-	SLC46A3
13	28820348	+	MTUS2
13	29595688	-	SLC7A1
13	29850617	-	UBL3
13	30307551	-	KATNAL1
13	30422488	+	UBE2L5
13	30617597	-	HMGB1
13	30617693	+	USPL1
13	30713478	+	ALOX5AP
13	30906271	+	MEDAG
13	30932656	+	TEX26
13	31162388	-	HSPH1
13	31199975	+	B3GLCT
13	31739526	+	RXFP2
13	31846713	+	FRY
13	32315363	-	ZAR1L
13	32315086	+	BRCA2
13	32428311	-	N4BP2L1
13	32538885	-	N4BP2L2
13	32586452	+	PDS5B
13	33016423	+	KL
13	33350630	-	STARD13
13	33818069	+	RFC3
13	34942287	+	NBEA
13	35476689	-	MAB21L1
13	36131306	-	DCLK1
13	36214588	-	SOHLH2
13	36297842	-	CCDC169-SOHLH2
13	36297840	-	CCDC169
13	36370180	-	SPART
13	36431520	+	CCNA1
13	36674020	+	SERTM1
13	36819224	+	RFXAP
13	36920765	-	SMAD9
13	37000261	-	ALG5
13	36998816	+	EXOSC8
13	37059713	-	SUPT20H
13	37105664	-	CSNK1A1L
13	37598844	-	POSTN
13	37870425	-	TRPC4
13	38349849	+	UFM1
13	38687077	+	FREM2
13	38990859	-	STOML3
13	39038089	-	PROSER1
13	39038306	+	NHLRC3
13	39603528	-	LHFPL6
13	39655627	+	COG6
13	40666641	-	FOXO1
13	40771190	-	MRPS31
13	40789412	+	SLC25A15
13	41061440	-	ELF1
13	41061509	+	WBP4
13	41132802	-	KBTBD6
13	41194569	-	KBTBD7
13	41263577	-	MTRF1
13	41311267	+	NAA16
13	41457550	+	RGCC
13	41961120	-	VWA8
13	42040036	+	DGKH
13	42272152	+	AKAP11
13	42562736	+	TNFSF11
13	42781550	+	FAM216B
13	42992271	-	EPSTI1
13	43023203	+	DNAJC15
13	43786908	-	ENOX1
13	43879740	-	CCDC122
13	43879284	+	LACC1
13	43883800	+	AL512506.3
