chr	pos	str	motifID
19	2396137	+	MA0829
19	2427951	+	MA0829
19	2427951	-	MA0829
19	2739273	+	MA0829
19	2900701	-	MA0829
19	3073414	-	MA0829
19	3210858	-	MA0829
19	3249650	+	MA0829
19	3672114	+	MA0829
19	4007709	+	MA0829
19	4007709	-	MA0829
19	4018548	+	MA0829
19	4180325	-	MA0829
19	4402580	+	MA0829
19	4402580	-	MA0829
19	4640182	-	MA0829
19	4754395	+	MA0829
19	4759938	+	MA0829
19	4759938	-	MA0829
19	5130532	-	MA0829
19	5627679	+	MA0829
19	5627679	-	MA0829
19	5680986	+	MA0829
19	5680986	-	MA0829
19	6261091	+	MA0829
19	6464250	+	MA0829
19	6464250	-	MA0829
19	7587471	+	MA0829
19	7587471	-	MA0829
19	7587498	+	MA0829
19	7587498	-	MA0829
19	7834757	+	MA0829
19	7834778	-	MA0829
19	8226214	-	MA0829
19	8226234	+	MA0829
19	8245235	+	MA0829
19	8245235	-	MA0829
19	8305412	-	MA0829
19	8376855	-	MA0829
19	8657134	-	MA0829
19	9251488	+	MA0829
19	10426684	+	MA0829
19	10426684	-	MA0829
19	10443845	-	MA0829
19	10764673	+	MA0829
19	10764673	-	MA0829
19	10812072	+	MA0829
19	10812072	-	MA0829
19	10859667	+	MA0829
19	10859667	-	MA0829
19	10989990	+	MA0829
19	11347608	-	MA0829
19	11350167	+	MA0829
19	11457300	-	MA0829
19	11675831	-	MA0829
19	11689270	-	MA0829
19	12093898	+	MA0829
19	12093898	-	MA0829
19	12751111	-	MA0829
19	12833556	+	MA0829
19	12833556	-	MA0829
19	12848303	+	MA0829
19	12848303	-	MA0829
19	12902852	+	MA0829
19	13227565	+	MA0829
19	13227565	-	MA0829
19	13342387	+	MA0829
19	14202407	+	MA0829
19	14248035	-	MA0829
19	14613541	-	MA0829
19	14613578	-	MA0829
19	14618743	-	MA0829
19	15236522	+	MA0829
19	15236522	-	MA0829
19	15270272	-	MA0829
19	15327299	-	MA0829
19	16195979	+	MA0829
19	16195979	-	MA0829
19	16284098	+	MA0829
19	16936423	-	MA0829
19	17976817	-	MA0829
19	17976841	-	MA0829
19	18170487	-	MA0829
19	18572964	+	MA0829
19	18572964	-	MA0829
19	18589815	+	MA0829
19	18633046	-	MA0829
19	18778080	+	MA0829
19	18778080	-	MA0829
19	19143801	-	MA0829
19	19143821	+	MA0829
19	19231625	-	MA0829
19	19527317	-	MA0829
19	19592690	+	MA0829
19	19592690	-	MA0829
19	19660852	+	MA0829
19	28980183	+	MA0829
19	30094410	+	MA0829
19	30094421	+	MA0829
19	30094421	-	MA0829
19	30393340	+	MA0829
19	30393340	-	MA0829
19	30438982	-	MA0829
19	31277460	-	MA0829
19	31277511	-	MA0829
19	31344536	+	MA0829
19	31344536	-	MA0829
19	31355470	-	MA0829
19	31355475	+	MA0829
19	31475946	+	MA0829
19	31475946	-	MA0829
19	31475959	+	MA0829
19	31475959	-	MA0829
19	32836497	+	MA0829
19	32836517	+	MA0829
19	32836517	-	MA0829
19	33463057	-	MA0829
19	33468323	+	MA0829
19	33894728	-	MA0829
19	34615827	-	MA0829
19	34664243	+	MA0829
19	34664282	+	MA0829
19	34874386	-	MA0829
19	35553701	+	MA0829
19	35553701	-	MA0829
19	35570916	-	MA0829
19	35739662	+	MA0829
19	35982841	+	MA0829
19	36001595	-	MA0829
19	36037295	-	MA0829
19	36239659	-	MA0829
19	36499769	-	MA0829
19	36545319	+	MA0829
19	36545319	-	MA0829
19	36705767	+	MA0829
19	38577638	-	MA0829
19	38793460	+	MA0829
19	38793460	-	MA0829
19	38865404	-	MA0829
19	38952807	+	MA0829
19	38952807	-	MA0829
19	39034725	-	MA0829
19	39133846	+	MA0829
19	39133846	-	MA0829
19	39174482	+	MA0829
19	39408630	-	MA0829
19	39623468	+	MA0829
19	39825900	+	MA0829
19	39842290	-	MA0829
19	39881679	-	MA0829
19	39900195	+	MA0829
19	39900213	-	MA0829
19	39900223	+	MA0829
19	39942407	-	MA0829
19	39971601	-	MA0829
19	40324861	+	MA0829
19	40324861	-	MA0829
19	40330531	-	MA0829
19	40786761	+	MA0829
19	40854424	+	MA0829
19	40854424	-	MA0829
19	40854469	+	MA0829
19	40854469	-	MA0829
19	41055625	+	MA0829
19	41055654	-	MA0829
19	41083190	-	MA0829
19	41084576	-	MA0829
19	41256425	+	MA0829
19	41256425	-	MA0829
19	41256466	+	MA0829
19	41256466	-	MA0829
19	41257194	+	MA0829
19	41308934	+	MA0829
19	41860069	-	MA0829
19	42007594	-	MA0829
19	42007615	-	MA0829
19	42108700	-	MA0829
19	42243045	+	MA0829
19	42243045	-	MA0829
19	42388560	-	MA0829
19	42747211	-	MA0829
19	42925891	-	MA0829
19	44029575	+	MA0829
19	44598641	-	MA0829
19	44711541	-	MA0829
19	45058262	+	MA0829
19	45058262	-	MA0829
19	45058299	+	MA0829
19	45058307	-	MA0829
19	45058331	-	MA0829
19	45078757	-	MA0829
19	45109741	+	MA0829
19	45109762	-	MA0829
19	45115441	+	MA0829
19	45180468	+	MA0829
19	45198286	-	MA0829
19	45228914	+	MA0829
19	45242310	+	MA0829
19	45268518	+	MA0829
19	45268518	-	MA0829
19	45393811	-	MA0829
19	45634382	+	MA0829
19	45681630	-	MA0829
19	45686320	+	MA0829
19	45952496	+	MA0829
19	45952496	-	MA0829
19	46087826	+	MA0829
19	46094401	+	MA0829
19	46094401	-	MA0829
19	46431155	-	MA0829
19	47633981	+	MA0829
19	47633981	-	MA0829
19	47731906	-	MA0829
19	47818701	+	MA0829
19	47818701	-	MA0829
19	47873336	+	MA0829
19	47931012	+	MA0829
19	47931012	-	MA0829
19	48018705	+	MA0829
19	48018705	-	MA0829
19	48163826	-	MA0829
19	48163839	+	MA0829
19	48836479	-	MA0829
19	48867138	+	MA0829
19	48949111	+	MA0829
19	49055580	-	MA0829
19	49142561	+	MA0829
19	49149151	+	MA0829
19	49256706	+	MA0829
19	49257033	+	MA0829
19	49257033	-	MA0829
19	49321187	+	MA0829
19	49321187	-	MA0829
19	49458041	+	MA0829
19	49458041	-	MA0829
19	49470983	+	MA0829
19	49470983	-	MA0829
19	49864812	-	MA0829
19	49866912	+	MA0829
19	50023838	+	MA0829
19	50023838	-	MA0829
19	50213935	+	MA0829
19	50291304	-	MA0829
19	50296814	+	MA0829
19	50296847	-	MA0829
19	50400375	-	MA0829
19	50529068	-	MA0829
19	50715749	+	MA0829
19	50715749	-	MA0829
19	50887220	-	MA0829
19	50964749	-	MA0829
19	51152906	+	MA0829
19	51160717	+	MA0829
19	51160717	-	MA0829
19	51182745	+	MA0829
19	51784441	-	MA0829
19	51784458	+	MA0829
19	52848454	+	MA0829
19	52848454	-	MA0829
19	54011565	-	MA0829
19	54523440	-	MA0829
19	54663886	+	MA0829
19	54682457	+	MA0829
19	54694222	-	MA0829
19	54713945	-	MA0829
19	55038348	+	MA0829
19	55431732	+	MA0829
19	55431732	-	MA0829
19	55627024	+	MA0829
19	55627073	-	MA0829
19	55627728	+	MA0829
19	55627728	-	MA0829
19	55701003	-	MA0829
19	57883708	-	MA0829
19	57883736	+	MA0829
19	57883736	-	MA0829
19	58099355	+	MA0829
19	58099355	-	MA0829
19	58504000	-	MA0829
19	58912788	+	MA0829
19	58912788	-	MA0829
19	58919284	+	MA0829
19	59084606	-	MA0829
19	507411	-	MA0830
19	511505	+	MA0830
19	571232	+	MA0830
19	572405	-	MA0830
19	575140	-	MA0830
19	582676	-	MA0830
19	588441	+	MA0830
19	588903	+	MA0830
19	588961	+	MA0830
19	609172	+	MA0830
19	610126	-	MA0830
19	648425	-	MA0830
19	648426	+	MA0830
19	660488	+	MA0830
19	677791	-	MA0830
19	677829	+	MA0830
19	680407	+	MA0830
19	680459	+	MA0830
19	681511	+	MA0830
19	681552	-	MA0830
19	737979	-	MA0830
19	752828	+	MA0830
19	805835	+	MA0830
19	806029	+	MA0830
19	806074	+	MA0830
19	806075	-	MA0830
19	808557	+	MA0830
19	808622	-	MA0830
19	808623	+	MA0830
19	811798	+	MA0830
19	812944	-	MA0830
19	812968	-	MA0830
19	812969	+	MA0830
19	813538	-	MA0830
19	813539	+	MA0830
19	814423	+	MA0830
19	850927	+	MA0830
19	860666	-	MA0830
19	860667	+	MA0830
19	860709	+	MA0830
19	861875	+	MA0830
19	862722	-	MA0830
19	868500	+	MA0830
19	868556	+	MA0830
19	875611	-	MA0830
19	875639	-	MA0830
19	876957	+	MA0830
19	876974	+	MA0830
19	889407	-	MA0830
19	889431	-	MA0830
19	889487	-	MA0830
19	898912	-	MA0830
19	917771	+	MA0830
19	920028	+	MA0830
19	920034	+	MA0830
19	920295	-	MA0830
19	920314	-	MA0830
19	920343	-	MA0830
19	921874	-	MA0830
19	921892	-	MA0830
19	924305	+	MA0830
19	940609	-	MA0830
19	940662	-	MA0830
19	982877	+	MA0830
19	982884	+	MA0830
19	982924	+	MA0830
19	984329	-	MA0830
19	984330	+	MA0830
19	995662	+	MA0830
19	1000217	-	MA0830
19	1021217	+	MA0830
19	1027823	+	MA0830
19	1027848	+	MA0830
19	1040045	-	MA0830
19	1040073	-	MA0830
19	1041909	+	MA0830
19	1047628	+	MA0830
19	1052015	-	MA0830
19	1057386	+	MA0830
19	1065630	+	MA0830
19	1080043	-	MA0830
19	1084716	+	MA0830
19	1086864	+	MA0830
19	1088604	+	MA0830
19	1089191	-	MA0830
19	1090206	-	MA0830
19	1107371	+	MA0830
19	1109423	+	MA0830
19	1130954	-	MA0830
19	1133244	-	MA0830
19	1135960	+	MA0830
19	1167991	-	MA0830
19	1168029	-	MA0830
19	1171882	+	MA0830
19	1174230	-	MA0830
19	1174231	+	MA0830
19	1180502	-	MA0830
19	1180515	-	MA0830
19	1194626	-	MA0830
19	1194670	+	MA0830
19	1194677	+	MA0830
19	1208024	+	MA0830
19	1240369	-	MA0830
19	1240376	+	MA0830
19	1240566	+	MA0830
19	1241691	-	MA0830
19	1244539	+	MA0830
19	1262008	-	MA0830
19	1264685	-	MA0830
19	1264692	-	MA0830
19	1267274	+	MA0830
19	1267321	-	MA0830
19	1269395	+	MA0830
19	1269735	-	MA0830
19	1270329	+	MA0830
19	1271631	-	MA0830
19	1272182	+	MA0830
19	1274495	+	MA0830
19	1276759	+	MA0830
19	1312493	-	MA0830
19	1344939	-	MA0830
19	1407240	-	MA0830
19	1407247	+	MA0830
19	1407294	-	MA0830
19	1407295	+	MA0830
19	1453042	-	MA0830
19	1453081	-	MA0830
19	1455472	+	MA0830
19	1470694	-	MA0830
19	1488244	+	MA0830
19	1488280	+	MA0830
19	1490223	+	MA0830
19	1501427	+	MA0830
19	1503583	+	MA0830
19	1512158	-	MA0830
19	1568526	-	MA0830
19	1568527	+	MA0830
19	1568544	-	MA0830
19	1569593	+	MA0830
19	1592417	-	MA0830
19	1592418	+	MA0830
19	1593068	-	MA0830
19	1602317	-	MA0830
19	1613273	-	MA0830
19	1665571	-	MA0830
19	1665627	-	MA0830
19	1674139	-	MA0830
19	1674140	+	MA0830
19	1752190	-	MA0830
19	1813143	-	MA0830
19	1840319	+	MA0830
19	1852138	-	MA0830
19	1852139	+	MA0830
19	1852167	-	MA0830
19	1853500	+	MA0830
19	1857340	-	MA0830
19	1864270	-	MA0830
19	1864271	+	MA0830
19	1865019	+	MA0830
19	1876218	-	MA0830
19	1876219	+	MA0830
19	1908197	+	MA0830
19	1908227	+	MA0830
19	1909186	-	MA0830
19	1909192	-	MA0830
19	1920446	+	MA0830
19	1920452	+	MA0830
19	1937096	+	MA0830
19	1940781	-	MA0830
19	1956298	-	MA0830
19	1970370	-	MA0830
19	2032921	-	MA0830
19	2032963	-	MA0830
19	2041839	+	MA0830
19	2052506	-	MA0830
19	2061932	-	MA0830
19	2064519	-	MA0830
19	2083394	+	MA0830
19	2083414	+	MA0830
19	2087159	-	MA0830
19	2094470	-	MA0830
19	2096309	+	MA0830
19	2096363	+	MA0830
19	2097589	+	MA0830
19	2135842	+	MA0830
19	2135902	+	MA0830
19	2151858	-	MA0830
19	2163864	-	MA0830
19	2163865	+	MA0830
19	2163869	+	MA0830
19	2179288	-	MA0830
19	2179301	-	MA0830
19	2188276	+	MA0830
19	2190089	-	MA0830
19	2215355	-	MA0830
19	2215387	-	MA0830
19	2227735	-	MA0830
19	2232107	+	MA0830
19	2233218	-	MA0830
19	2235489	+	MA0830
19	2236369	+	MA0830
19	2240585	-	MA0830
19	2266625	-	MA0830
19	2266644	-	MA0830
19	2272767	-	MA0830
19	2272768	+	MA0830
19	2273493	+	MA0830
19	2289428	+	MA0830
19	2289486	-	MA0830
19	2291154	-	MA0830
19	2312918	-	MA0830
19	2312974	-	MA0830
19	2328628	+	MA0830
19	2328629	-	MA0830
19	2328678	+	MA0830
19	2328701	+	MA0830
19	2333294	-	MA0830
19	2333348	-	MA0830
19	2420087	-	MA0830
19	2424102	+	MA0830
19	2424163	-	MA0830
19	2446482	+	MA0830
19	2448235	-	MA0830
19	2489487	-	MA0830
19	2507475	-	MA0830
19	2544321	+	MA0830
19	2551043	-	MA0830
19	2551044	+	MA0830
19	2551117	+	MA0830
19	2569126	-	MA0830
19	2569180	+	MA0830
19	2609968	+	MA0830
19	2610904	+	MA0830
19	2616956	-	MA0830
19	2618807	+	MA0830
19	2627456	+	MA0830
19	2636934	+	MA0830
19	2636956	+	MA0830
19	2636966	+	MA0830
19	2636984	+	MA0830
19	2637002	+	MA0830
19	2664380	-	MA0830
19	2664397	-	MA0830
19	2678241	+	MA0830
19	2698975	+	MA0830
19	2699945	-	MA0830
19	2726673	+	MA0830
19	2727220	-	MA0830
19	2749344	-	MA0830
19	2749356	-	MA0830
19	2749357	+	MA0830
19	2819731	-	MA0830
19	2841284	-	MA0830
19	2841539	+	MA0830
19	2867364	+	MA0830
19	2867370	+	MA0830
19	2867839	-	MA0830
19	2904247	+	MA0830
19	2953302	+	MA0830
19	2953340	-	MA0830
19	2977384	-	MA0830
19	2983101	-	MA0830
19	3046347	+	MA0830
19	3076194	+	MA0830
19	3095884	+	MA0830
19	3099021	-	MA0830
19	3099483	-	MA0830
19	3099493	-	MA0830
19	3099507	+	MA0830
19	3106088	-	MA0830
19	3124864	+	MA0830
19	3126224	-	MA0830
19	3145960	-	MA0830
19	3145968	+	MA0830
19	3146972	-	MA0830
19	3181014	+	MA0830
19	3210858	-	MA0830
19	3227142	+	MA0830
19	3227184	-	MA0830
19	3303461	+	MA0830
19	3321491	-	MA0830
19	3435183	+	MA0830
19	3494786	+	MA0830
19	3500629	+	MA0830
19	3505845	+	MA0830
19	3516867	-	MA0830
19	3538006	+	MA0830
19	3552951	+	MA0830
19	3557110	-	MA0830
19	3557766	+	MA0830
19	3606371	+	MA0830
19	3606394	+	MA0830
19	3606401	+	MA0830
19	3620262	+	MA0830
19	3620271	+	MA0830
19	3627231	-	MA0830
19	3708401	+	MA0830
19	3966181	-	MA0830
19	3966204	-	MA0830
19	3971376	-	MA0830
19	3978006	+	MA0830
19	3979380	-	MA0830
19	3979788	-	MA0830
19	3979806	+	MA0830
19	3984160	+	MA0830
19	4007372	+	MA0830
19	4007405	+	MA0830
19	4007709	-	MA0830
19	4061336	-	MA0830
19	4063083	-	MA0830
19	4063090	-	MA0830
19	4063102	-	MA0830
19	4063852	+	MA0830
19	4064743	-	MA0830
19	4064763	-	MA0830
19	4066003	+	MA0830
19	4084244	+	MA0830
19	4084260	-	MA0830
19	4184196	-	MA0830
19	4247391	+	MA0830
19	4283239	-	MA0830
19	4301991	-	MA0830
19	4343274	+	MA0830
19	4430023	+	MA0830
19	4442634	-	MA0830
19	4454246	+	MA0830
19	4503682	-	MA0830
19	4566560	+	MA0830
19	4566587	+	MA0830
19	4585015	-	MA0830
19	4585030	-	MA0830
19	4670370	-	MA0830
19	4748882	+	MA0830
19	4781868	-	MA0830
19	4791271	+	MA0830
19	4791414	+	MA0830
19	4811880	+	MA0830
19	4829570	+	MA0830
19	4861341	+	MA0830
19	4867987	-	MA0830
19	4878819	+	MA0830
19	4883656	+	MA0830
19	4895602	+	MA0830
19	4959493	+	MA0830
19	4971079	-	MA0830
19	4981672	-	MA0830
19	4981690	+	MA0830
19	4981738	+	MA0830
19	5020227	-	MA0830
19	5020241	-	MA0830
19	5030001	+	MA0830
19	5030021	+	MA0830
19	5031405	-	MA0830
19	5031406	+	MA0830
19	5035989	+	MA0830
19	5046492	-	MA0830
19	5048317	+	MA0830
19	5048343	+	MA0830
19	5050407	+	MA0830
19	5086829	+	MA0830
19	5132189	-	MA0830
19	5139354	+	MA0830
19	5149776	+	MA0830
19	5288203	-	MA0830
19	5288238	-	MA0830
19	5322564	+	MA0830
19	5325183	+	MA0830
19	5337350	-	MA0830
19	5340931	-	MA0830
19	5340932	+	MA0830
19	5554167	-	MA0830
19	5586123	-	MA0830
19	5586902	+	MA0830
19	5595211	-	MA0830
19	5595222	+	MA0830
19	5595253	+	MA0830
19	5629108	-	MA0830
19	5680751	+	MA0830
19	5686633	-	MA0830
19	5686953	+	MA0830
19	5687002	-	MA0830
19	5687025	+	MA0830
19	5687317	+	MA0830
19	5690234	+	MA0830
19	5693506	-	MA0830
19	5693539	-	MA0830
19	5693868	+	MA0830
19	5695891	+	MA0830
19	5720203	-	MA0830
19	5720204	+	MA0830
19	5720213	-	MA0830
19	5720217	-	MA0830
19	5790830	+	MA0830
19	5826603	-	MA0830
19	5826610	+	MA0830
19	5826624	-	MA0830
19	5826671	+	MA0830
19	5838842	+	MA0830
19	5894581	-	MA0830
19	5903895	-	MA0830
19	5903896	+	MA0830
19	5903930	-	MA0830
19	5903931	+	MA0830
19	5904962	+	MA0830
19	5908931	-	MA0830
19	5950001	+	MA0830
19	5951751	+	MA0830
19	5978304	+	MA0830
19	6199479	+	MA0830
19	6237047	-	MA0830
19	6240464	+	MA0830
19	6240472	-	MA0830
19	6276451	-	MA0830
19	6297382	-	MA0830
19	6412553	-	MA0830
19	6412567	+	MA0830
19	6412626	+	MA0830
19	6416116	-	MA0830
19	6416117	+	MA0830
19	6460610	+	MA0830
19	6547825	-	MA0830
19	6730818	+	MA0830
19	6738647	-	MA0830
19	6753473	-	MA0830
19	6772630	-	MA0830
19	6803193	-	MA0830
19	6864616	+	MA0830
19	7069669	-	MA0830
19	7149332	-	MA0830
19	7150445	+	MA0830
19	7192664	+	MA0830
19	7198206	-	MA0830
19	7268217	-	MA0830
19	7291365	+	MA0830
19	7402315	-	MA0830
19	7409812	-	MA0830
19	7410097	+	MA0830
19	7410622	+	MA0830
19	7413849	+	MA0830
19	7458597	+	MA0830
19	7473449	+	MA0830
19	7591492	-	MA0830
19	7591510	-	MA0830
19	7698769	+	MA0830
19	7698776	+	MA0830
19	7701852	+	MA0830
19	7723428	+	MA0830
19	7843180	-	MA0830
19	7872605	+	MA0830
19	7918365	+	MA0830
19	7934182	-	MA0830
19	7934230	-	MA0830
19	7952641	+	MA0830
19	7968662	-	MA0830
19	8008899	-	MA0830
19	8106578	-	MA0830
19	8115420	+	MA0830
19	8115468	+	MA0830
19	8196685	-	MA0830
19	8211054	-	MA0830
19	8260280	+	MA0830
19	8306958	-	MA0830
19	8307003	+	MA0830
19	8334125	+	MA0830
19	8375384	+	MA0830
19	8389835	+	MA0830
19	8390071	+	MA0830
19	8400072	+	MA0830
19	8400102	+	MA0830
19	8400122	-	MA0830
19	8436195	-	MA0830
19	8436196	+	MA0830
19	8436244	+	MA0830
19	8454924	-	MA0830
19	8457317	+	MA0830
19	8457334	-	MA0830
19	8461468	-	MA0830
19	8461540	+	MA0830
19	8461707	-	MA0830
19	8478024	-	MA0830
19	8503200	-	MA0830
19	8509795	-	MA0830
19	8509831	-	MA0830
19	8517042	+	MA0830
19	8546257	-	MA0830
19	8552356	-	MA0830
19	8569323	+	MA0830
19	8571041	+	MA0830
19	9896602	+	MA0830
19	9896614	+	MA0830
19	9903598	+	MA0830
19	9903610	+	MA0830
19	9919659	-	MA0830
19	9919743	+	MA0830
19	9929352	-	MA0830
19	9929404	+	MA0830
19	9934725	+	MA0830
19	9934739	-	MA0830
19	9938419	+	MA0830
19	9938427	-	MA0830
19	9938437	+	MA0830
19	9945964	-	MA0830
19	9977078	-	MA0830
19	10041634	-	MA0830
19	10041635	+	MA0830
19	10041648	-	MA0830
19	10138536	+	MA0830
19	10223820	+	MA0830
19	10223859	-	MA0830
19	10224308	-	MA0830
19	10224341	-	MA0830
19	10224342	+	MA0830
19	10225093	-	MA0830
19	10230604	-	MA0830
19	10230656	+	MA0830
19	10248912	+	MA0830
19	10279242	-	MA0830
19	10362852	-	MA0830
19	10380309	+	MA0830
19	10381195	-	MA0830
19	10382341	+	MA0830
19	10434242	-	MA0830
19	10434243	+	MA0830
19	10444408	+	MA0830
19	10484631	+	MA0830
19	10491633	+	MA0830
19	10500625	-	MA0830
19	10501482	-	MA0830
19	10519622	-	MA0830
19	10527372	-	MA0830
19	10536109	-	MA0830
19	10572255	+	MA0830
19	10614098	-	MA0830
19	10614110	+	MA0830
19	10654255	-	MA0830
19	10654286	-	MA0830
19	10654305	+	MA0830
19	10654313	+	MA0830
19	10663486	+	MA0830
19	10663560	-	MA0830
19	10664946	-	MA0830
19	10679956	-	MA0830
19	10691750	+	MA0830
19	10704003	-	MA0830
19	10705042	+	MA0830
19	10705059	+	MA0830
19	10766589	-	MA0830
19	10824229	+	MA0830
19	10850112	+	MA0830
19	10868171	+	MA0830
19	10870695	-	MA0830
19	10884856	+	MA0830
19	10887963	+	MA0830
19	11026406	-	MA0830
19	11079387	-	MA0830
19	11088562	-	MA0830
19	11090890	+	MA0830
19	11132681	-	MA0830
19	11146317	-	MA0830
19	11146337	-	MA0830
19	11158735	-	MA0830
19	11159279	-	MA0830
19	11159314	+	MA0830
19	11159943	+	MA0830
19	11259859	+	MA0830
19	11266345	+	MA0830
19	11316702	+	MA0830
19	11435060	-	MA0830
19	11449081	+	MA0830
19	11449949	-	MA0830
19	11533168	-	MA0830
19	11548940	+	MA0830
19	11665170	-	MA0830
19	11669987	+	MA0830
19	11669996	+	MA0830
19	11670058	+	MA0830
19	11689373	+	MA0830
19	11689687	-	MA0830
19	11849759	-	MA0830
19	11877883	+	MA0830
19	11908526	-	MA0830
19	12035334	+	MA0830
19	12252035	+	MA0830
19	12273845	-	MA0830
19	12273846	+	MA0830
19	12273889	+	MA0830
19	12444467	-	MA0830
19	12724664	-	MA0830
19	12776080	+	MA0830
19	12776580	-	MA0830
19	12787306	+	MA0830
19	12845482	-	MA0830
19	12868601	+	MA0830
19	12903545	-	MA0830
19	12912722	-	MA0830
19	12912755	+	MA0830
19	12917444	+	MA0830
19	12943380	-	MA0830
19	12978287	-	MA0830
19	12992269	+	MA0830
19	12996146	-	MA0830
19	12996194	-	MA0830
19	12996204	-	MA0830
19	12996205	+	MA0830
19	13040998	-	MA0830
19	13047521	-	MA0830
19	13047530	-	MA0830
19	13098831	+	MA0830
19	13115376	+	MA0830
19	13132085	+	MA0830
19	13133502	+	MA0830
19	13149468	+	MA0830
19	13161350	-	MA0830
19	13162642	+	MA0830
19	13162656	-	MA0830
19	13162699	-	MA0830
19	13190454	-	MA0830
19	13213640	+	MA0830
19	13213693	+	MA0830
19	13215281	+	MA0830
19	13229121	+	MA0830
19	13261210	+	MA0830
19	13263945	+	MA0830
19	13265351	+	MA0830
19	13266442	-	MA0830
19	13266467	-	MA0830
19	13273690	+	MA0830
19	13316286	+	MA0830
19	13325047	+	MA0830
19	13388071	-	MA0830
19	13803205	-	MA0830
19	13861732	-	MA0830
19	13928756	-	MA0830
19	13946766	-	MA0830
19	13946788	+	MA0830
19	13952631	-	MA0830
19	13957576	+	MA0830
19	13962091	+	MA0830
19	13993860	-	MA0830
19	13994556	+	MA0830
19	13995508	-	MA0830
19	14016872	+	MA0830
19	14130196	-	MA0830
19	14182672	-	MA0830
19	14183626	-	MA0830
19	14213367	-	MA0830
19	14214238	-	MA0830
19	14214256	+	MA0830
19	14466747	-	MA0830
19	14486277	-	MA0830
19	14486720	-	MA0830
19	14491750	+	MA0830
19	14496518	+	MA0830
19	14515287	-	MA0830
19	14515317	+	MA0830
19	14517142	-	MA0830
19	14545117	+	MA0830
19	14587581	+	MA0830
19	14682644	-	MA0830
19	14682657	+	MA0830
19	14682683	+	MA0830
19	14682915	-	MA0830
19	14682916	+	MA0830
19	14682975	+	MA0830
19	14683000	-	MA0830
19	14724386	-	MA0830
19	14724419	-	MA0830
19	14886753	-	MA0830
19	15399553	-	MA0830
19	15471691	-	MA0830
19	15742764	+	MA0830
19	15742797	+	MA0830
19	16222275	-	MA0830
19	16222276	+	MA0830
19	16228953	+	MA0830
19	16229429	-	MA0830
19	16254375	+	MA0830
19	16313033	-	MA0830
19	16314269	-	MA0830
19	16314628	-	MA0830
19	16364792	+	MA0830
19	16370867	+	MA0830
19	16370888	-	MA0830
19	16441507	-	MA0830
19	16477988	-	MA0830
19	16483098	+	MA0830
19	16540238	-	MA0830
19	16556357	+	MA0830
19	16567623	-	MA0830
19	16567648	-	MA0830
19	16582924	-	MA0830
19	16582972	+	MA0830
19	16675949	-	MA0830
19	16677121	+	MA0830
19	16697236	-	MA0830
19	16697602	+	MA0830
19	16698059	-	MA0830
19	16698060	+	MA0830
19	16699344	+	MA0830
19	16701175	+	MA0830
19	16704256	+	MA0830
19	16709882	-	MA0830
19	16710635	+	MA0830
19	16710666	-	MA0830
19	16740242	+	MA0830
19	16772489	-	MA0830
19	16999672	-	MA0830
19	17005123	-	MA0830
19	17128417	+	MA0830
19	17185222	-	MA0830
19	17185585	+	MA0830
19	17190828	+	MA0830
19	17202664	+	MA0830
19	17262241	+	MA0830
19	17292450	+	MA0830
19	17337125	-	MA0830
19	17337162	-	MA0830
19	17346555	+	MA0830
19	17357636	-	MA0830
19	17357637	+	MA0830
19	17366295	-	MA0830
19	17366296	+	MA0830
19	17371869	+	MA0830
19	17397252	+	MA0830
19	17397281	+	MA0830
19	17409845	+	MA0830
19	17442186	+	MA0830
19	17502081	+	MA0830
19	17504042	-	MA0830
19	17516115	-	MA0830
19	17531686	+	MA0830
19	17535710	+	MA0830
19	17564467	+	MA0830
19	17607259	-	MA0830
19	17607276	+	MA0830
19	17617781	-	MA0830
19	17626339	-	MA0830
19	17626386	-	MA0830
19	17666347	-	MA0830
19	17666760	+	MA0830
19	17717306	+	MA0830
19	17732562	-	MA0830
19	17850242	-	MA0830
19	17862342	+	MA0830
19	17862777	-	MA0830
19	17898456	-	MA0830
19	17902248	-	MA0830
19	17943463	+	MA0830
19	17946769	+	MA0830
19	17975407	+	MA0830
19	18043485	-	MA0830
19	18185203	+	MA0830
19	18185208	-	MA0830
19	18202160	-	MA0830
19	18209879	-	MA0830
19	18218586	+	MA0830
19	18264076	-	MA0830
19	18264104	-	MA0830
19	18268607	+	MA0830
19	18272175	+	MA0830
19	18284470	+	MA0830
19	18285001	+	MA0830
19	18285011	+	MA0830
19	18316107	-	MA0830
19	18344134	-	MA0830
19	18366166	-	MA0830
19	18366178	-	MA0830
19	18366196	+	MA0830
19	18391335	+	MA0830
19	18392124	+	MA0830
19	18392316	+	MA0830
19	18401327	+	MA0830
19	18415042	+	MA0830
19	18416020	+	MA0830
19	18429248	-	MA0830
19	18434111	+	MA0830
19	18434112	-	MA0830
19	18434146	-	MA0830
19	18491311	+	MA0830
19	18499368	+	MA0830
19	18499405	+	MA0830
19	18512867	-	MA0830
19	18521620	-	MA0830
19	18530399	-	MA0830
19	18530425	-	MA0830
19	18531031	+	MA0830
19	18534335	-	MA0830
19	18535593	-	MA0830
19	18547494	+	MA0830
19	18561933	-	MA0830
19	18572840	+	MA0830
19	18579859	-	MA0830
19	18579878	-	MA0830
19	18587015	-	MA0830
19	18599779	-	MA0830
19	18599822	+	MA0830
19	18600851	-	MA0830
19	18600879	-	MA0830
