chr	tss	strand	gene
12	53208335	-	KRT4
12	53228079	-	KRT79
12	53242876	-	KRT78
12	53343738	-	KRT8
12	53342655	+	KRT18
12	53399942	+	EIF4B
12	53440753	+	TENC1
12	53473204	-	SPRYD3
12	53491220	+	IGFBP6
12	53497302	+	SOAT2
12	53575135	-	CSAD
12	53574484	+	ZNF740
12	53601091	-	ITGB7
12	53626764	-	RARG
12	53645035	+	MFSD5
12	53662083	+	ESPL1
12	53689075	+	PFDN5
12	53693470	+	C12orf10
12	53718648	-	AAAS
12	53739099	-	SP7
12	53773960	+	SP1
12	53817639	+	AMHR2
12	53835389	+	PRR13
12	53835525	+	PCBP2
12	53893847	-	MAP3K12
12	53894705	+	TARBP2
12	54019763	-	RP11-793H13.10
12	53901422	-	NPFF
12	54020199	-	ATF7
12	54071192	-	ATP5G2
12	54121529	-	CALCOCO1
12	54332535	+	HOXC13
12	54348618	+	HOXC12
12	54366910	+	HOXC11
12	54378849	+	HOXC10
12	54379629	+	RP11-834C11.12
12	54384408	+	HOXC6
12	54388679	+	HOXC9
12	54402832	+	HOXC8
12	54410715	+	HOXC4
12	54426637	+	HOXC5
12	54447661	+	HOXC4
12	54582778	-	SMUG1
12	54673886	-	CBX5
12	54673977	+	HNRNPA1
12	54694905	-	NFE2
12	54694986	+	COPZ1
12	54758271	-	GPR84
12	54785082	-	ZNF385A
12	54813244	-	ITGA5
12	54867386	-	GTSF1
12	54891495	+	NCKAP1L
12	54943134	+	PDE1B
12	54982443	-	PPP1R1A
12	55028679	-	LACRT
12	55042277	-	DCD
12	55224303	+	MUCL1
12	55378530	-	TESPA1
12	55413729	+	NEUROD4
12	55523465	+	OR9K2
12	55614809	+	OR10A7
12	55640982	+	OR6C74
12	55689016	-	OR6C6
12	55714346	+	OR6C1
12	55725485	+	OR6C3
12	55758895	+	OR6C75
12	55794214	+	OR6C65
12	55820038	+	OR6C76
12	55845998	+	OR6C2
12	55863922	-	OR6C70
12	55886147	+	OR6C68
12	55944983	+	OR6C4
12	55968199	+	OR2AP1
12	56030644	+	OR10P1
12	56075330	+	METTL7B
12	56109827	-	ITGA7
12	56109820	+	RP11-644F5.10
12	56109820	+	BLOC1S1
12	56114151	+	RDH5
12	56123491	-	CD63
12	56137064	+	GDF11
12	56211540	-	SARNP
12	56221330	-	RP11-762I7.5
12	56211703	+	ORMDL2
12	56224608	-	DNAJC14
12	56236750	-	MMP19
12	56326402	-	WIBG
12	56321103	+	DGKA
12	56367101	-	PMEL
12	56360553	+	CDK2
12	56367697	+	RAB5B
12	56390964	+	SUOX
12	56401443	+	IKZF4
12	56435637	+	RPS26
12	56473641	+	ERBB3
12	56495115	+	RP11-603J24.9
12	56498103	+	PA2G4
12	56510370	+	RPL41
12	56511943	+	ZC3H10
12	56512034	+	ESYT1
12	56546040	+	MYL6B
12	56551945	+	MYL6
12	56583351	-	SMARCC2
12	56615717	-	RNF41
12	56615799	+	NABP2
12	56623833	+	SLC39A5
12	56652175	-	ANKRD52
12	56660642	+	COQ10A
12	56694176	-	CS
12	56709843	-	RP11-977G19.10
12	56710120	-	CNPY2
12	56727837	-	PAN2
12	56732663	+	IL23A
12	56753939	-	STAT2
12	56756607	-	APOF
12	56843187	-	TIMELESS
12	56862950	-	MIP
12	56862301	+	SPRYD4
12	56882198	-	GLS2
12	56915713	+	RBMS2
12	57030600	-	BAZ2A
12	57039798	-	ATP5B
12	57082159	-	PTGES3
12	57125412	-	NACA
12	57146157	-	PRIM1
12	57145945	+	HSD17B6
12	57328189	-	SDR9C7
12	57353158	-	RDH16
12	57388230	+	GPR182
12	57390745	+	HBCBP
12	57400230	-	ZBTB39
12	57422667	-	TAC3
12	57444982	-	MYO1A
12	57481846	-	TMEM194A
12	57482677	+	NAB2
12	57525922	-	STAT6
12	57522276	+	LRP1
12	57610578	+	NXPH4
12	57623110	+	SHMT2
12	57634498	-	NDUFA4L2
12	57644976	-	STAC3
12	57824788	-	R3HDM2
12	57690267	-	RP11-123K3.4
12	57810198	+	AC126614.1
12	57828543	+	INHBC
12	57846106	+	INHBE
12	57853918	+	GLI1
12	57882597	-	ARHGAP9
12	57869228	+	MARS
12	57914300	-	DDIT3
12	57914493	+	MBD6
12	57941114	-	DCTN2
12	57943781	+	KIF5A
12	57984957	+	PIP4K2C
12	57998405	+	DTX3
12	58003963	+	ARHGEF25
12	58013310	+	SLC26A10
12	58027138	-	B4GALNT1
12	58087738	+	OS9
12	58135940	-	AGAP2
12	58120054	+	AGAP2-AS1
12	58131796	+	TSPAN31
12	58149796	-	CDK4
12	58148881	+	MARCH9
12	58162769	-	CYP27B1
12	58166576	-	METTL1
12	58165275	+	METTL21B
12	58166811	+	RP11-571M6.15
12	58176372	+	TSFM
12	58212487	-	AVIL
12	58240522	-	CTDSP2
12	58335324	+	XRCC6BP1
12	58937907	+	RP11-362K2.2
12	59314303	-	LRIG3
12	59917965	-	RP11-272B17.2
12	59989848	+	SLC16A7
12	62672931	-	FAM19A2
12	62654119	+	USP15
12	62860597	+	MON2
12	62997214	-	C12orf61
12	63328817	-	PPM1H
12	63544722	-	AVPR1A
12	64062719	-	DPY19L2
12	64173583	+	TMEM5
12	64238073	+	SRGAP1
12	64616076	-	C12orf66
12	64784972	-	C12orf56
12	64798130	+	XPOT
12	64845660	+	TBK1
12	65004293	+	RASSF3
12	65090329	-	AC025262.1
12	65153227	-	GNS
12	65174589	+	TBC1D30
12	65515346	-	WIF1
12	65563351	+	LEMD3
12	65672423	+	MSRB3
12	66217911	+	HMGA2
12	66275947	-	RP11-366L20.2
12	66317967	-	AC090673.2
12	66524548	-	LLPH
12	66563765	-	TMBIM4
12	66563852	-	TMBIM4
12	66582659	+	IRAK3
12	66696325	+	HELB
12	67197966	-	GRIP1
12	67663061	+	CAND1
12	68042118	+	DYRK2
12	68553527	-	IFNG
12	68619601	-	IL26
12	68647387	-	IL22
12	68726161	-	MDM1
12	69004619	+	RAP1B
12	69080514	+	NUP107
12	69139886	+	SLC35E3
12	69186125	+	AC124890.1
12	69201956	+	MDM2
12	69365350	-	CPM
12	69633317	+	CPSF6
12	69742121	+	LYZ
12	69753483	+	YEATS4
12	69864129	+	FRS2
12	69979114	+	CCT2
12	70004942	-	LRRC10
12	70093256	-	BEST3
12	70132461	+	RAB3IP
12	70195449	+	AC025263.3
12	70219084	+	MYRFL
12	70636774	+	CNOT2
12	70760056	+	KCNMB4
12	71031220	-	PTPRB
12	71314623	-	PTPRR
12	71512027	-	CTD-2021H9.3
12	71835678	-	TSPAN8
12	71833550	+	LGR5
12	72061505	-	ZFC3H1
12	72056789	+	THAP2
12	72067984	+	RP11-293I14.2
12	72079867	+	TMEM19
12	72148654	+	RAB21
12	72233487	+	TBC1D15
12	72332626	+	TPH2
12	72481046	+	TRHDE
12	74931551	+	ATXN7L3B
12	75603648	-	KCNC2
12	75784708	-	CAPS2
12	75728419	+	GLIPR1L1
12	75784850	+	GLIPR1L2
12	75874460	+	GLIPR1
12	75905416	-	KRR1
12	76427712	-	PHLDA1
12	76478813	-	NAP1L1
12	76742222	-	BBS10
12	76953589	-	OSBPL8
12	77157368	+	ZDHHC17
12	77272840	-	CSRP2
12	77459360	-	E2F7
12	77950568	-	AC073528.1
12	78224685	+	NAV3
12	79257773	+	SYT1
12	80084877	-	PAWR
12	80329240	-	PPP1R12A
12	80198742	+	AC073569.1
12	80603233	+	OTOGL
12	80799774	+	PTPRQ
12	81101277	+	MYF6
12	81110691	+	MYF5
12	81331704	-	LIN7A
12	81331594	+	ACSS3
12	82153332	-	PPFIA2
12	82752584	-	CCDC59
12	82752276	+	METTL25
12	83080659	+	TMTC2
12	85307394	-	SLC6A15
12	85430055	-	TSPAN19
12	85430092	+	LRRIQ1
12	85673885	+	ALX1
12	86230348	-	RASSF9
12	86268073	+	NTS
12	87232681	-	MGAT4C
12	88427814	-	C12orf50
12	88427623	+	C12orf29
12	88535993	-	CEP290
12	88536073	+	TMTC3
12	88974628	-	KITLG
12	89747048	-	DUSP6
12	89919801	-	POC1B
12	89920039	-	GALNT4
12	89920039	-	POC1B-GALNT4
12	90103077	-	ATP2B1
12	91348953	-	CCER1
12	91398803	-	EPYC
12	91451760	-	KERA
12	91505608	-	LUM
12	91576900	-	DCN
12	92536690	-	C12orf79
12	92539673	-	BTG1
12	92821924	-	CLLU1OS
12	92815307	+	CLLU1
12	93096619	+	C12orf74
12	93115281	+	PLEKHG7
12	93323107	-	EEA1
12	93771659	+	NUDT4
12	93836038	-	UBE2N
12	93861264	+	MRPL42
12	93963590	+	SOCS2
12	94071151	+	CRADD
12	94542499	+	PLXNC1
12	94676620	-	RP11-1105G2.3
12	94853764	-	CCDC41
12	95044338	-	TMCC3
12	95397546	-	NDUFA12
12	95467479	-	NR2C1
12	95611258	-	FGD6
12	95611522	+	VEZT
12	95774672	-	RP11-167N24.6
12	95867296	+	METAP2
12	95945266	-	USP44
12	96184930	-	NTN4
12	96196875	+	RP11-536G4.1
12	96252706	+	SNRPF
12	96336752	-	CCDC38
12	96337071	+	AMDHD1
12	96390143	-	HAL
12	96437298	-	LTA4H
12	96588160	+	ELK3
12	96794338	-	CDK17
12	96883349	+	C12orf55
12	97301001	+	NEDD1
12	98897633	-	RP11-181C3.1
12	98909290	+	TMPO
12	98987369	+	SLC25A3
12	99038891	-	IKBIP
12	99038919	+	APAF1
12	100378432	-	ANKS1B
12	100041531	+	FAM71C
12	100536626	-	UHRF1BP1L
12	100592900	+	ACTR6
12	100660857	-	DEPDC4
12	100660918	+	SCYL2
12	100750857	+	SLC17A8
12	100867486	+	NR1H4
12	100967461	+	GAS2L3
12	101111304	+	ANO4
12	101604185	-	SLC5A8
12	101673887	+	UTP20
12	101801598	-	ARL1
12	101869199	+	SPIC
12	101962131	+	MYBPC1
12	102090725	+	CHPT1
12	102133250	-	SYCP3
12	102224716	-	GNPTAB
12	102271129	+	DRAM1
12	102455927	-	CCDC53
12	102513902	-	NUP37
12	102513956	+	PARPBP
12	102591623	-	PMCH
12	102874423	-	IGF1
12	103352188	-	PAH
12	103351464	+	ASCL1
12	103545620	+	RP11-552I14.1
12	103889749	-	C12orf42
12	103981051	+	STAB2
12	104234975	-	NT5DC3
12	104235229	+	RP11-650K20.3
12	104323885	+	HSP90B1
12	104359486	-	C12orf73
12	104359582	+	TDG
12	104457961	-	GLT8D2
12	104458235	+	HCFC2
12	104532067	-	NFYB
12	104609557	+	TXNRD1
12	104697517	+	EID3
12	104849073	+	CHST11
12	105352522	-	SLC41A2
12	105380088	+	C12orf45
12	105478355	-	ALDH1L2
12	105501102	+	KIAA1033
12	105630016	-	APPL2
12	105629068	+	C12orf75
12	106533811	-	NUAK1
12	106698057	-	CKAP4
12	106695707	+	TCP11L2
12	106751436	+	POLR3B
12	107168696	-	RP11-144F15.1
12	106976685	+	RFX4
12	107168373	+	RIC8B
12	107349497	+	C12orf23
12	107380944	-	MTERFD3
12	107487607	-	CRY1
12	107712190	+	BTBD11
12	108079509	+	PWP1
12	108155049	-	PRDM4
12	108168162	+	ASCL4
12	108523248	+	WSCD2
12	108733118	-	CMKLR1
12	108908962	+	FICD
12	108955176	-	SART3
12	108956358	+	ISCU
12	108992096	-	TMEM119
12	109027735	-	SELPLG
12	109125372	-	CORO1C
12	109251366	-	SSH1
12	109252708	+	DAO
12	109459045	-	SVOP
12	109460894	+	USP30
12	109531436	-	ALKBH2
12	109535379	+	UNG
12	109554400	+	ACACB
12	109747025	-	FOXN4
12	109785708	+	MYO1H
12	109915349	-	KCTD10
12	109915207	+	UBE3B
12	110011679	-	MMAB
12	110011060	+	MVK
12	110152033	+	FAM222A
12	110271212	-	TRPV4
12	110318293	-	GLTP
12	110338069	+	TCHP
12	110434194	-	GIT2
12	110436991	+	ANKRD13A
12	110511491	-	C12orf76
12	110562140	+	IFT81
12	110718561	+	ATP2A2
12	110841535	-	ANAPC7
12	110888227	-	ARPC3
12	110907073	-	GPN3
12	110906169	+	FAM216A
12	110939922	-	VPS29
12	110939460	+	RAD9B
12	111021125	-	PPTC7
12	111051832	+	TCTN1
12	111142755	-	HVCN1
12	111180744	-	PPP1CC
12	111284573	+	CCDC63
12	111358526	-	MYL2
12	111471828	+	CUX2
12	111806925	-	FAM109A
12	111843752	+	SH2B3
12	112037480	-	ATXN2
12	112123790	-	BRAP
12	112123857	+	ACAD10
12	112191694	+	RP11-162P23.2
12	112204691	+	ALDH2
12	112279782	+	MAPKAPK5
12	112450970	-	TMEM116
12	112451120	+	ERP29
12	112546826	-	NAA25
12	112563305	+	TRAFD1
12	112819896	-	HECTD4
12	112856642	-	RPL6
12	112856155	+	PTPN11
12	113008184	+	RPH3A
12	113344582	+	OAS1
12	113376157	+	OAS3
12	113416200	+	OAS2
12	113494514	+	DTX1
12	113574044	-	RASAL1
12	113587663	+	CCDC42B
12	113623284	-	DDX54
12	113623331	+	RITA1
12	113658899	-	IQCD
12	113658855	+	TPCN1
12	113797298	-	SLC8B1
12	113796371	+	PLBD2
12	113864106	-	SDS
12	113860042	+	SDSL
12	113910085	-	LHX5
12	114404176	-	RBM19
12	114846247	-	TBX5
12	115121969	-	TBX3
12	115800817	+	RP11-116D17.1
12	116715143	-	MED13L
12	116997186	+	MAP1LC3B2
12	117175875	-	C12orf49
12	117176096	+	RNFT2
12	117319246	-	HRK
12	117348761	+	FBXW8
12	117537284	-	TESC
12	117628336	-	FBXO21
12	117889975	-	NOS1
12	118406788	-	KSR2
12	118451393	+	RFC5
12	118500235	-	WSB2
12	118573831	-	VSIG10
12	118573663	+	PEBP1
12	118810750	-	TAOK3
12	118814185	+	SUDS3
12	119419300	+	SRRM4
12	119616447	+	HSPB8
12	119772517	+	CCDC60
12	120031264	+	TMEM233
12	120105558	+	PRKAB1
12	120315095	-	CIT
12	120137573	+	RP1-127H14.3
12	120427673	+	CCDC64
12	120555306	-	RAB35
12	120632513	-	GCN1L1
12	120639038	-	RPLP0
12	120703574	-	PXN
12	120740119	+	SIRT4
12	120765592	-	PLA2G1B
12	120806983	-	MSI1
12	120875893	+	COX6A1
12	120876001	+	AL021546.6
12	120884215	-	TRIAP1
12	120884241	+	GATC
12	120907596	-	SRSF9
12	120907653	+	DYNLL1
12	120972237	-	COQ5
12	120971283	+	RNF10
12	121019201	-	POP5
12	121078355	+	CABP1
12	121124672	+	MLEC
12	121148238	+	UNC119B
12	121163538	+	ACADS
12	121342174	-	SPPL3
12	121410095	-	AC079602.1
12	121416346	+	HNF1A
12	121454305	-	C12orf43
12	121477045	-	OASL
12	121570622	+	P2RX7
12	121647660	+	P2RX4
12	121736111	-	CAMKK2
12	121837699	-	ANAPC5
12	121837844	+	RNF34
12	122018920	-	KDM2B
12	122064455	+	ORAI1
12	122110537	-	MORN3
12	122150658	+	TMEM120B
12	122241309	-	RHOF
12	122242086	+	SETD1B
12	122301502	-	HPD
12	122326637	+	PSMD9
12	122326715	+	RP11-87C12.2
12	122355768	+	WDR66
12	122457328	+	BCL7A
12	122516628	+	MLXIP
12	122652285	+	LRRC43
12	122658746	-	IL31
12	122688090	+	B3GNT4
12	122712081	-	DIABLO
12	122750970	-	RP11-512M8.5
12	122751068	-	VPS33A
12	122907179	-	CLIP1
12	122985518	-	ZCCHC8
12	123011547	-	RSRC2
12	123011793	+	KNTC1
12	123215390	-	HCAR1
12	123187890	-	HCAR2
12	123201439	-	HCAR3
12	123237321	+	DENR
12	123258874	+	CCDC62
12	123319000	+	HIP1R
12	123380991	-	VPS37B
12	123466196	-	ABCB9
12	123459127	+	OGFOD2
12	123464607	+	ARL6IP4
12	123634562	-	PITPNM2
12	123728561	-	MPHOSPH9
12	123717463	+	C12orf65
12	123756881	-	CDK2AP1
12	123849390	-	SBNO1
12	123868320	+	SETD8
12	123921264	-	RILPL2
12	123942188	+	SNRNP35
12	124018265	-	RILPL1
12	124069078	+	TMED2
12	124086624	+	DDX55
12	124118313	-	EIF2B1
12	124118375	+	GTF2H3
12	124155660	+	TCTN2
12	124196865	+	ATP6V0A2
12	124247042	+	DNAH10
12	124457378	-	CCDC92
12	124419531	-	DNAH10OS
12	124456392	+	ZNF664
12	124457788	+	FAM101A
12	125052135	-	NCOR2
12	125367214	-	SCARB1
12	125401914	-	UBC
12	125473668	-	DHX37
12	125478246	+	BRI3BP
12	125549925	+	AACS
12	125671382	+	TMEM132B
12	128751948	+	TMEM132C
12	129308528	-	SLC15A4
12	129337972	+	GLT1D1
12	130388211	-	TMEM132D
12	130647004	+	FZD10
12	130822432	+	PIWIL1
12	131200826	-	RIMBP2
12	131323811	-	STX2
12	131356424	+	RAN
12	131438452	+	GPR133
12	131514769	-	AC078925.1
12	131780067	+	AC092850.1
12	132195626	+	SFSWAP
12	132312938	+	MMP17
12	132379196	+	ULK1
12	132413745	+	PUS1
12	132434508	+	EP400
12	132568828	+	EP400NL
12	132628880	-	DDX51
12	132628993	+	NOC4L
12	132905935	-	GALNT9
12	133050726	-	MUC8
12	133066137	+	FBRSL1
12	133195366	+	P2RX2
12	133263951	-	POLE
12	133264192	+	PXMP2
12	133264635	+	RP13-672B3.2
12	133287405	+	PGAM5
12	133338474	-	ANKLE2
12	133405444	-	GOLGA3
12	133532890	-	CHFR
12	133532892	-	ZNF605
12	133562951	+	ZNF26
12	133613878	+	ZNF84
12	133656424	+	ZNF140
12	133707059	-	ZNF891
12	133707161	+	ZNF10
12	133707570	+	ZNF268
12	133707570	+	CTD-2140B24.4
12	133787772	-	AC226150.4
12	133812681	-	ANHX
13	19755992	-	TUBA3C
13	19756173	+	RP11-408E5.4
13	20110903	-	TPTE2
13	20207788	+	MPHOSPH8
13	20357142	-	PSPC1
13	20268547	+	AL354808.2
13	20437776	-	ZMYM5
13	20532810	+	ZMYM2
13	20735188	-	GJA3
13	20767037	-	GJB2
13	20806534	-	GJB6
13	21099996	-	CRYL1
13	21140585	+	IFT88
13	21276266	+	IL17D
13	21348097	-	N6AMT2
13	21477187	-	XPO4
13	21635686	-	LATS2
13	21714653	+	SAP18
13	21750741	-	SKA3
13	21750784	+	MRP63
13	22033509	-	ZDHHC20
13	22178353	-	MICU2
13	22245522	+	FGF9
13	23755091	+	SGCG
13	24007841	-	SACS
13	24144509	+	TNFRSF19
13	24463558	-	MIPEP
13	24322243	+	AL139080.1
13	24476794	-	C1QTNF9B
13	24553839	+	RP11-307N16.6
13	24553944	+	SPATA13
13	24881304	+	C1QTNF9
13	24895566	-	AL359736.1
13	25086948	-	PARP4
13	25254549	+	ATP12A
13	25338290	+	RNF17
13	25497018	-	CENPJ
13	25591541	+	LSP1
13	25670300	+	PABPC3
13	25746426	-	AMER2
13	25862147	-	MTMR6
13	25875662	+	NUPL1
13	25946209	+	ATP8A2
13	26442061	+	AL138815.1
13	26452679	-	AL138815.2
13	26625169	-	SHISA2
13	26796791	-	RNF6
13	26828276	+	CDK8
13	27131840	+	WASF3
13	27334922	-	GPR12
13	27746033	-	USP12
13	27825446	+	RPL21
13	27844464	+	RASL11A
13	27998681	+	GTF3A
13	28024739	-	MTIF3
13	28194541	-	LNX2
13	28194903	+	POLR1D
13	28366780	+	GSX1
13	28494157	+	PDX1
13	28519343	+	ATP5EP2
13	28545276	-	CDX2
13	28562791	-	URAD
13	28674729	-	FLT3
13	28712643	+	PAN3
13	29069265	-	FLT1
13	29233241	+	POMP
13	29293107	-	SLC46A3
13	29598748	+	MTUS2
13	30169825	-	SLC7A1
13	30424821	-	UBL3
13	30881621	-	KATNAL1
13	31191734	-	HMGB1
13	31191830	+	USPL1
13	31309645	+	ALOX5AP
13	31480328	+	MEDAG
13	31506840	+	TEX26
13	31736525	-	HSPH1
13	31774073	+	B3GALTL
13	32313674	+	RXFP2
13	32605437	+	FRY
13	32889481	-	ZAR1L
13	32889611	+	BRCA2
13	33002315	-	N4BP2L1
13	33112970	-	N4BP2L2
13	33160564	+	PDS5B
13	33590207	+	KL
13	33924767	-	STARD13
13	34392186	+	RFC3
13	35516424	+	NBEA
13	36050832	-	MAB21L1
13	36705443	-	DCLK1
13	36871979	-	SOHLH2
13	36871979	-	CCDC169-SOHLH2
13	36871977	-	CCDC169
13	36944317	-	SPG20
13	36920568	+	SPG20OS
13	37005967	+	CCNA1
13	37248049	+	SERTM1
13	37393361	+	RFXAP
13	37494902	-	SMAD9
13	37574398	-	ALG5
13	37572953	+	EXOSC8
13	37633850	-	SUPT20H
13	37679803	-	CSNK1A1L
13	38172981	-	POSTN
13	38444562	-	TRPC4
13	38923986	+	UFM1
13	39261266	+	FREM2
13	39565203	-	STOML3
13	39612252	-	PROSER1
13	39612443	+	NHLRC3
13	40177665	-	LHFP
13	40229764	+	COG6
13	41111323	-	AL133318.1
13	41240734	-	FOXO1
13	41345309	-	MRPS31
13	41363548	+	SLC25A15
13	41635576	-	ELF1
13	41635410	+	WBP4
13	41706882	-	KBTBD6
13	41768702	-	KBTBD7
13	41837742	-	MTRF1
13	41885341	+	NAA16
13	42031695	+	RGCC
13	42535256	-	VWA8
13	42614176	+	DGKH
13	42846289	+	AKAP11
13	43136872	+	TNFSF11
13	43355686	+	FAM216B
13	43566407	-	EPSTI1
13	43597339	+	DNAJC15
13	44361044	-	ENOX1
13	44453827	-	CCDC122
13	44453420	+	LACC1
13	44735393	-	SMIM2
13	44947801	+	SERP2
13	45151283	-	TSC22D1
13	45563618	-	NUFIP1
13	45563687	+	GPALPP1
13	45694650	+	GTF2F2
13	45775175	-	KCTD4
13	45915505	-	TPT1
13	45992590	-	SLC25A30
13	46039060	+	COG3
13	46189874	-	FAM194B
13	46276446	+	SPERT
13	46425871	-	SIAH3
13	46626894	-	ZC3H13
13	46679211	-	CPB2
13	46786006	-	LCP1
13	46786083	+	LRRC63
13	47012325	-	KIAA0226L
13	47127303	+	LRCH1
13	47371367	-	ESD
13	47471169	-	HTR2A
13	48612125	-	SUCLA2
13	48611703	+	NUDT15
13	48669267	-	MED4
13	48807294	+	ITM2B
13	48877887	+	RB1
13	49018840	-	LPAR6
13	49107369	-	RCBTB2
13	49280951	+	CYSLTR2
13	49550048	+	FNDC3A
13	49794474	+	MLNR
13	49822047	+	CDADC1
13	50018262	-	CAB39L
13	50020554	-	AL136218.1
13	50018429	+	SETDB2
13	50069746	+	PHF11
13	50159719	-	RCBTB1
13	50202435	+	ARL11
13	50265611	-	EBPL
13	50367057	-	KPNA3
13	50510626	-	SPRYD7
13	50570024	+	TRIM13
13	50589390	+	KCNRG
13	50656307	+	DLEU1
13	51418075	-	DLEU7
13	51483814	+	RNASEH2B
13	51796503	+	FAM124A
13	51909909	+	SERPINE3
13	52028400	-	INTS6
13	52158644	+	WDFY2
13	52378293	-	DHRS12
13	52436117	+	CCDC70
13	52585630	-	ATP7B
13	52586534	+	ALG11
13	52598827	+	UTP14C
13	52703214	-	NEK5
13	52733996	-	NEK3
13	52980629	-	THSD1
13	53024763	-	VPS36
13	53029564	+	CKAP2
13	53191605	+	HNRNPA1L2
13	53226844	+	SUGT1
13	53313947	-	LECT1
13	53422775	-	PCDH8
13	53602894	+	OLFM4
13	57715052	+	PRR20A
13	57721622	+	PRR20B
13	57728195	+	PRR20C
13	57734766	+	PRR20D
13	57741331	+	PRR20E
13	58205944	+	PCDH17
13	60738121	-	DIAPH3
13	60970591	+	TDRD3
13	62002220	-	PCDH20
13	64320934	+	AL445989.1
13	67804468	-	PCDH9
13	70682591	-	KLHL1
13	72441330	-	DACH1
13	73301825	-	MZT1
13	73302061	+	BORA
13	73356234	-	DIS3
13	73356197	+	PIBF1
13	73629114	+	KLF5
13	74708394	-	KLF12
13	74993252	-	AL355390.1
13	76056250	-	TBC1D4
13	76123575	-	COMMD6
13	76123619	+	UCHL3
13	76194570	+	LMO7
13	76445187	+	C13orf45
13	77460540	-	KCTD12
13	77522632	+	IRG1
13	77564795	+	CLN5
13	77601330	-	FBXL3
13	77901185	-	MYCBP2
13	78109809	+	SCEL
13	78272023	+	SLAIN1
13	78493903	-	EDNRB
13	79177673	-	POU4F1
13	79233314	-	RNF219
13	79980612	-	RBM26
13	80055287	+	NDFIP2
13	80915086	-	SPRY2
13	84456528	-	SLITRK1
13	86373623	-	SLITRK6
13	88324870	+	SLITRK5
13	92050929	+	GPC5
13	93879095	+	GPC6
13	95131936	-	DCT
13	95248511	-	TGDS
13	95254157	+	GPR180
13	95364389	-	SOX21
13	95953687	-	ABCC4
13	96085858	+	CLDN10
13	96296957	-	DZIP1
13	96329393	+	DNAJC3
13	96705736	-	UGGT2
13	96743093	+	HS6ST3
13	97646984	-	OXGR1
13	97873688	+	MBNL2
13	98086476	+	RAP2A
13	98605912	+	IPO5
13	98794816	+	FARP1
13	98829519	-	RNF113B
13	99230194	-	STK24
13	99404908	-	SLC15A1
13	99738879	-	DOCK9
13	99853028	+	UBAC2
13	99913998	-	GPR18
13	99959659	-	GPR183
13	100153671	+	TM9SF2
13	100258919	+	CLYBL
13	100624163	-	ZIC5
13	100634026	+	ZIC2
13	100741269	+	PCCA
13	101241782	-	GGACT
13	101327347	-	TMTC4
13	102068843	-	NALCN
13	102104966	+	ITGBL1
13	103054124	-	FGF14
13	103249353	+	TPP2
13	103346854	-	METTL21C
13	103389159	-	CCDC168
13	103426161	-	TEX30
13	103451357	-	KDELC1
13	103451399	+	BIVM
13	103459704	+	BIVM-ERCC5
13	103497194	+	ERCC5
13	103719196	-	SLC10A2
13	106118216	+	DAOA
13	107187462	-	EFNB2
13	107220512	-	ARGLU1
13	108519083	-	FAM155A
13	108870716	-	LIG4
13	108870727	+	ABHD13
13	108903588	+	TNFSF13B
13	109248500	+	MYO16
13	110438915	-	IRS2
13	110959496	-	COL4A1
13	110958159	+	COL4A2
13	111214080	-	RAB20
13	111267881	+	CARKD
13	111365950	-	CARS2
13	111365083	+	ING1
13	111522162	-	LINC00346
13	111567416	-	ANKRD10
13	111766906	+	ARHGEF7
13	111968531	+	TEX29
13	112240548	+	RP11-65D24.2
13	112721913	+	SOX1
13	113030633	+	SPACA7
13	113242481	-	TUBGCP3
13	113301358	+	C13orf35
13	113344643	+	ATP11A
13	113548692	+	MCF2L
13	113756608	-	AL137002.1
13	113760105	+	F7
13	113777128	+	F10
13	113812968	+	PROZ
13	113863029	-	PCID2
13	113862552	+	CUL4A
13	113951556	+	LAMP1
13	114018446	-	GRTP1
13	114107839	-	ADPRHL1
13	114145267	-	DCUN1D2
13	114145310	+	TMCO3
13	114239013	+	TFDP1
13	114312501	-	ATP4B
13	114321470	+	GRK1
13	114462216	+	TMEM255B
13	114567046	-	GAS6
13	114898086	-	RASA3
13	115000362	+	CDC16
13	115047059	+	UPF3A
13	115079988	+	CHAMP1
14	19377522	+	OR11H12
14	19553365	+	POTEG
14	20020272	-	POTEM
14	20187174	+	OR4N2
14	20215587	+	OR4Q3
14	20248401	+	OR4M1
14	20344391	+	OR4K2
14	20388741	+	OR4K5
14	20403767	+	OR4K1
14	20443603	+	OR4K15
14	20483352	-	OR4K14
14	20502919	-	OR4K13
14	20528204	+	OR4L1
14	20585566	+	OR4K17
14	20611895	+	OR4N5
14	20665495	+	OR11G2
14	20691791	+	OR11H6
14	20710898	+	OR11H4
14	20774153	-	TTC5
14	20801471	-	CCNB1IP1
14	20811741	+	PARP2
14	20881588	-	TEP1
14	20903801	-	KLHL33
14	20923264	-	OSGEP
14	20923350	+	APEX1
14	20929771	-	TMEM55B
14	20937113	+	PNP
14	20973696	+	RNASE10
14	21029090	-	RNASE9
14	21077954	-	RNASE11
14	21078043	-	RNASE11
14	21058982	-	RNASE12
14	21109850	-	OR6S1
14	21152259	+	RNASE4
14	21152336	+	ANG
14	21152746	+	AL163636.6
14	21214051	+	EDDM3A
14	21236586	+	EDDM3B
14	21249210	+	RNASE6
14	21271437	-	RNASE1
14	21359558	+	RNASE3
14	21423611	+	RNASE2
14	21457929	+	METTL17
